W +70        74        71 156169000.0(1S)
    1  2s2               (1)0(     0.0)            0.0000   {X}
    2  2s1 2p1           (3)1(     0.0)      1838793.8000   {X}
    3  2s1 2p1           (3)1(     1.0)      2108885.3000   {X}
    4  2s1 2p1           (3)1(     2.0)     13279521.2000   {X}
    5  2s1 2p1           (1)1(     1.0)     13860877.2000   {X}
    6  2s1 3s1           (3)0(     1.0)     88555561.4000   {X}
    7  2s1 3s1           (1)0(     0.0)     88762646.3000   {X}
    8  2s1 3p1           (3)1(     0.0)     89274361.0000   {X}
    9  2s1 3p1           (3)1(     1.0)     89297479.2000   {X}
   10  2s1 3p1           (3)1(     2.0)     92670731.3000   {X}
   11  2s1 3p1           (1)1(     1.0)     92717927.2000   {X}
   12  2s1 3d1           (3)2(     1.0)     92982733.8000   {X}
   13  2s1 3d1           (3)2(     2.0)     93041044.0000   {X}
   14  2s1 3d1           (3)2(     3.0)     93888691.8000   {X}
   15  2s1 3d1           (1)2(     2.0)     93992924.1000   {X}
   16  2s1 4s1           (3)0(     1.0)    118807942.3000   {X}
   17  2s1 4s1           (1)0(     0.0)    118873409.7000   {X}
   18  2s1 4p1           (3)1(     0.0)    119094531.1000   {X}
   19  2s1 4p1           (3)1(     1.0)    119102487.9000   {X}
   20  2s1 4p1           (3)1(     2.0)    120518316.3000   {X}
   21  2s1 4p1           (1)1(     1.0)    120534497.0000   {X}
   22  2s1 4d1           (3)2(     1.0)    120646438.3000   {X}
   23  2s1 4d1           (3)2(     2.0)    120665616.1000   {X}
   24  2s1 4d1           (3)2(     3.0)    121031338.5000   {X}
   25  2s1 4d1           (1)2(     2.0)    121064192.0000   {X}
   26  2s1 4f1           (3)3(     2.0)    121115676.2000   {X}
   27  2s1 4f1           (3)3(     3.0)    121119784.1000   {X}
   28  2s1 4f1           (3)3(     4.0)    121296629.0000   {X}
   29  2s1 4f1           (1)3(     3.0)    121302409.7000   {X}
   30  2s1 5s1           (3)0(     1.0)    132518866.0000   {X}
   31  2s1 5s1           (1)0(     0.0)    132548610.0000   {X}
   32  2s1 5p1           (3)1(     0.0)    132659919.7000   {X}
   33  2s1 5p1           (3)1(     1.0)    132663663.0000   {X}
   34  2s1 5p1           (3)1(     2.0)    133384119.8000   {X}
   35  2s1 5p1           (1)1(     1.0)    133391722.6000   {X}
   36  2s1 5d1           (3)2(     1.0)    133449200.3000   {X}
   37  2s1 5d1           (3)2(     2.0)    133457985.5000   {X}
   38  2s1 5d1           (3)2(     3.0)    133646500.5000   {X}
   39  2s1 5d1           (1)2(     2.0)    133661326.7000   {X}
   -1
 71.0    3           5.04+05 1.01+06 2.52+06 5.04+06 1.01+07 2.52+07 5.04+07 1.01+08 2.52+08 5.04+08 1.01+09 2.52+09 5.04+09 1.01+10
     3     1 1.77+10 1.47-02 1.50-02 1.57-02 1.69-02 1.86-02 2.16-02 2.41-02 2.67-02 3.02-02 3.28-02 3.54-02 3.88-02 4.14-02 4.40-02
     5     1 1.16+13 2.60-02 2.61-02 2.62-02 2.65-02 2.71-02 2.88-02 3.10-02 3.43-02 3.98-02 4.48-02 5.02-02 5.77-02 6.35-02 6.94-02
     7     1 1.00-30 1.38-03 1.38-03 1.38-03 1.38-03 1.39-03 1.40-03 1.41-03 1.45-03 1.52-03 1.59-03 1.66-03 1.75-03 1.79-03 1.82-03
     9     1 3.70+14 4.77-04 4.77-04 4.78-04 4.81-04 4.85-04 5.00-04 5.28-04 5.91-04 7.77-04 1.03-03 1.40-03 2.05-03 2.62-03 3.26-03
    11     1 8.64+14 9.50-04 9.51-04 9.53-04 9.57-04 9.67-04 9.96-04 1.05-03 1.17-03 1.55-03 2.06-03 2.81-03 4.13-03 5.33-03 6.64-03
    13     1 6.74+12 1.16-03 1.16-03 1.16-03 1.16-03 1.16-03 1.17-03 1.18-03 1.20-03 1.25-03 1.31-03 1.36-03 1.42-03 1.45-03 1.48-03
    15     1 1.51+13 2.46-03 2.46-03 2.46-03 2.46-03 2.47-03 2.48-03 2.51-03 2.56-03 2.67-03 2.78-03 2.90-03 3.02-03 3.10-03 3.14-03
    17     1 1.00-30 2.86-04 2.86-04 2.86-04 2.86-04 2.87-04 2.88-04 2.90-04 2.94-04 3.04-04 3.14-04 3.25-04 3.38-04 3.45-04 3.50-04
    19     1 1.72+14 1.29-04 1.29-04 1.29-04 1.30-04 1.31-04 1.33-04 1.38-04 1.49-04 1.81-04 2.28-04 2.97-04 4.20-04 5.32-04 6.56-04
    21     1 3.69+14 2.64-04 2.64-04 2.64-04 2.65-04 2.67-04 2.72-04 2.82-04 3.03-04 3.70-04 4.65-04 6.07-04 8.60-04 1.09-03 1.35-03
    23     1 1.19+12 2.21-04 2.21-04 2.21-04 2.21-04 2.21-04 2.22-04 2.23-04 2.25-04 2.29-04 2.33-04 2.38-04 2.42-04 2.45-04 2.47-04
    25     1 2.37+12 4.32-04 4.32-04 4.32-04 4.32-04 4.33-04 4.34-04 4.35-04 4.39-04 4.47-04 4.55-04 4.64-04 4.74-04 4.79-04 4.83-04
    31     1 1.00-30 1.10-04 1.10-04 1.10-04 1.10-04 1.10-04 1.11-04 1.11-04 1.13-04 1.16-04 1.20-04 1.24-04 1.28-04 1.31-04 1.32-04
    33     1 8.99+13 5.49-05 5.49-05 5.50-05 5.51-05 5.54-05 5.64-05 5.80-05 6.18-05 7.34-05 9.03-05 1.16-04 1.61-04 2.03-04 2.50-04
    35     1 1.88+14 1.12-04 1.12-04 1.12-04 1.12-04 1.13-04 1.15-04 1.19-04 1.26-04 1.50-04 1.85-04 2.37-04 3.32-04 4.18-04 5.14-04
    37     1 3.73+11 8.17-05 8.17-05 8.17-05 8.17-05 8.18-05 8.19-05 8.21-05 8.25-05 8.35-05 8.45-05 8.55-05 8.67-05 8.73-05 8.78-05
    39     1 7.13+11 1.55-04 1.55-04 1.55-04 1.55-04 1.55-04 1.55-04 1.56-04 1.57-04 1.58-04 1.60-04 1.62-04 1.65-04 1.66-04 1.67-04
     4     2 4.87+07 4.74-04 4.76-04 4.82-04 4.91-04 5.11-04 5.61-04 6.16-04 6.73-04 7.31-04 7.58-04 7.74-04 7.85-04 7.88-04 7.90-04
     6     2 5.07+13 7.81-05 7.81-05 7.83-05 7.85-05 7.91-05 8.08-05 8.42-05 9.21-05 1.17-04 1.51-04 2.03-04 2.95-04 3.80-04 4.73-04
     8     2 1.00-30 7.29-04 7.29-04 7.29-04 7.30-04 7.32-04 7.36-04 7.44-04 7.59-04 7.92-04 8.24-04 8.56-04 8.92-04 9.12-04 9.25-04
    10     2 1.23+12 1.27-04 1.27-04 1.27-04 1.27-04 1.28-04 1.29-04 1.32-04 1.36-04 1.46-04 1.56-04 1.67-04 1.78-04 1.84-04 1.89-04
    12     2 1.30+15 3.10-03 3.10-03 3.11-03 3.12-03 3.14-03 3.20-03 3.31-03 3.56-03 4.27-03 5.21-03 6.53-03 8.77-03 1.08-02 1.29-02
    16     2 1.82+13 1.82-05 1.82-05 1.82-05 1.83-05 1.83-05 1.86-05 1.90-05 2.00-05 2.32-05 2.80-05 3.52-05 4.83-05 6.05-05 7.40-05
    18     2 1.00-30 1.46-04 1.46-04 1.46-04 1.46-04 1.46-04 1.47-04 1.48-04 1.50-04 1.54-04 1.58-04 1.63-04 1.68-04 1.71-04 1.73-04
    20     2 4.13+11 3.04-05 3.04-05 3.04-05 3.04-05 3.05-05 3.07-05 3.10-05 3.16-05 3.29-05 3.43-05 3.57-05 3.74-05 3.84-05 3.90-05
    22     2 3.94+14 6.41-04 6.41-04 6.42-04 6.43-04 6.45-04 6.53-04 6.68-04 6.99-04 7.90-04 9.14-04 1.09-03 1.40-03 1.67-03 1.96-03
    26     2 5.45+12 1.32-04 1.32-04 1.32-04 1.32-04 1.33-04 1.34-04 1.36-04 1.41-04 1.52-04 1.65-04 1.79-04 1.96-04 2.06-04 2.14-04
    30     2 8.66+12 7.32-06 7.32-06 7.33-06 7.34-06 7.36-06 7.44-06 7.58-06 7.90-06 8.93-06 1.05-05 1.29-05 1.73-05 2.14-05 2.60-05
    32     2 1.00-30 5.59-05 5.59-05 5.59-05 5.59-05 5.60-05 5.61-05 5.64-05 5.69-05 5.81-05 5.95-05 6.09-05 6.26-05 6.36-05 6.43-05
    34     2 1.96+11 1.24-05 1.24-05 1.24-05 1.24-05 1.24-05 1.25-05 1.25-05 1.27-05 1.31-05 1.36-05 1.41-05 1.46-05 1.50-05 1.52-05
