W +25        74        26       6326613.1
    1 60953A              (0)0(   181.0)            0.0
    2 60952A51C           (0)0(   272.5)      1353433.5
    3 9954A               (0)0(  5004.5)      1735725.2
    4 60952A51D           (0)0(   454.5)      1997744.9
    5 60952A51E           (0)0(   636.0)      2674933.5
    6 9953A51C            (0)0( 10919.0)      3075496.4
    7 60952A51F           (0)0(   818.5)      3197480.4
    8 60952A51H           (0)0(   272.5)      3198127.8
    9 60952A51I           (0)0(   454.5)      3524705.9
   10 9953A51D            (0)0( 18199.5)      3720279.7
   11 60952A51J           (0)0(   636.0)      3867799.5
   12 60952A51K           (0)0(   818.5)      4131816.3
   13 60952A51N           (0)0(   272.5)      4160578.5
   14 60952A51L           (0)0(   999.5)      4204879.4
   15 60952A51O           (0)0(   454.5)      4349513.1
   16 9953A51E            (0)0( 25479.0)      4395943.0
   17 60952A51P           (0)0(   636.0)      4549158.1
   18 60952A51Q           (0)0(   818.5)      4703876.7
   19 60952A51U           (0)0(   272.5)      4730466.0
   20 60952A51R           (0)0(   999.5)      4753576.7
   21 60952A51V           (0)0(   454.5)      4849739.4
   22 9953A51F            (0)0( 32759.5)      4917249.8
   23 9953A51H            (0)0( 10919.0)      4919247.0
   24 60952A51W           (0)0(   636.0)      4976639.6
   25 60952A51X           (0)0(   818.5)      5075743.3
   26 60952A51Y           (0)0(   999.5)      5110069.1
   27 9953A51I            (0)0( 18199.5)      5246022.6
   28 9953A51J            (0)0( 25479.0)      5588710.2
   29 9953A51K            (0)0( 32759.5)      5852101.5
   -1    5191.80 958.714 850.558 272.588 239.588 199.785 102.285 90.4789 74.8912 59.2430    0.0  44.8864 39.0040 32.8204 28.0472    0.0  28.0549 25.0755 21.9415 19.5312 18.8643    0.0  19.2795 17.5567 15.7320 14.3181 13.8653    0.0     0.0  14.0830 12.9955 11.8358 10.9302 10.6175
 26.0    3         1.35+05 2.03+05 3.38+05 6.76+05 1.35+06 3.38+06 6.76+06 1.01+07 1.35+07 2.03+07 3.38+07 6.76+07 1.35+08 2.03+08
    2    1 1.05+07 5.90+00 5.90+00 5.93+00 5.98+00 6.09+00 6.33+00 6.55+00 6.68+00 6.77+00 6.89+00 7.02+00 7.16+00 7.27+00 7.31+00
    4    1 2.25+11 9.28+00 9.31+00 9.40+00 9.65+00 1.02+01 1.22+01 1.53+01 1.79+01 2.01+01 2.38+01 2.92+01 3.79+01 4.77+01 5.38+01
    5    1 1.09+08 3.01+01 3.01+01 3.02+01 3.03+01 3.07+01 3.18+01 3.31+01 3.41+01 3.48+01 3.59+01 3.71+01 3.86+01 3.98+01 4.04+01
    7    1 3.34+12 6.90+01 6.92+01 6.95+01 7.05+01 7.29+01 8.11+01 9.51+01 1.08+02 1.19+02 1.39+02 1.70+02 2.21+02 2.80+02 3.19+02
    8    1 4.20+06 5.76-01 5.77-01 5.77-01 5.77-01 5.78-01 5.81-01 5.86-01 5.90-01 5.92-01 5.96-01 6.01-01 6.04-01 6.09-01 6.11-01
    9    1 9.28+10 1.22+00 1.22+00 1.22+00 1.24+00 1.27+00 1.37+00 1.54+00 1.70+00 1.84+00 2.09+00 2.46+00 3.08+00 3.79+00 4.25+00
   11    1 6.22+07 6.84+00 6.85+00 6.85+00 6.87+00 6.91+00 7.04+00 7.23+00 7.37+00 7.48+00 7.65+00 7.85+00 8.09+00 8.29+00 8.38+00
   12    1 2.01+12 2.56+01 2.57+01 2.57+01 2.60+01 2.65+01 2.86+01 3.21+01 3.54+01 3.84+01 4.36+01 5.19+01 6.59+01 8.24+01 9.30+01
   14    1 8.05+08 3.01+00 3.01+00 3.02+00 3.04+00 3.09+00 3.26+00 3.52+00 3.73+00 3.91+00 4.18+00 4.55+00 5.01+00 5.41+00 5.61+00
   13    1 3.20+06 1.92-01 1.92-01 1.92-01 1.92-01 1.92-01 1.93-01 1.95-01 1.96-01 1.97-01 1.99-01 2.00-01 2.01-01 2.03-01 2.03-01
   15    1 4.92+10 4.34-01 4.35-01 4.36-01 4.39-01 4.45-01 4.70-01 5.12-01 5.52-01 5.88-01 6.51-01 7.51-01 9.18-01 1.12+00 1.24+00
   17    1 3.82+07 2.77+00 2.77+00 2.77+00 2.78+00 2.79+00 2.83+00 2.89+00 2.94+00 2.97+00 3.03+00 3.10+00 3.18+00 3.25+00 3.29+00
   18    1 1.22+12 1.21+01 1.21+01 1.22+01 1.23+01 1.25+01 1.32+01 1.46+01 1.59+01 1.71+01 1.92+01 2.25+01 2.82+01 3.49+01 3.93+01
   20    1 8.43+08 2.28+00 2.28+00 2.28+00 2.30+00 2.33+00 2.43+00 2.60+00 2.73+00 2.85+00 3.03+00 3.28+00 3.59+00 3.87+00 4.01+00
   19    1 2.39+06 9.18-02 9.18-02 9.18-02 9.19-02 9.21-02 9.27-02 9.35-02 9.42-02 9.46-02 9.53-02 9.59-02 9.65-02 9.74-02 9.75-02
   21    1 2.95+10 2.14-01 2.14-01 2.15-01 2.16-01 2.19-01 2.28-01 2.45-01 2.61-01 2.76-01 3.02-01 3.44-01 4.15-01 4.99-01 5.53-01
   24    1 2.50+07 1.44+00 1.44+00 1.44+00 1.44+00 1.45+00 1.46+00 1.49+00 1.51+00 1.53+00 1.56+00 1.59+00 1.63+00 1.66+00 1.68+00
   25    1 7.90+11 6.75+00 6.76+00 6.78+00 6.82+00 6.93+00 7.30+00 7.98+00 8.62+00 9.22+00 1.03+01 1.20+01 1.48+01 1.83+01 2.05+01
   26    1 7.12+08 1.58+00 1.59+00 1.59+00 1.60+00 1.62+00 1.68+00 1.78+00 1.87+00 1.94+00 2.06+00 2.22+00 2.43+00 2.61+00 2.70+00
    3    1 3.39+11 6.85+02 6.86+02 6.90+02 7.01+02 7.27+02 8.02+02 9.08+02 9.93+02 1.06+03 1.17+03 1.33+03 1.58+03 1.84+03 2.00+03
    6    1 1.15+11 2.23+01 2.24+01 2.25+01 2.30+01 2.40+01 2.76+01 3.41+01 4.01+01 4.55+01 5.50+01 7.00+01 9.53+01 1.25+02 1.45+02
   10    1 5.56+07 7.96+01 7.96+01 7.98+01 8.01+01 8.10+01 8.37+01 8.77+01 9.08+01 9.32+01 9.69+01 1.02+02 1.07+02 1.12+02 1.14+02
   16    1 1.49+11 1.22+01 1.22+01 1.23+01 1.24+01 1.29+01 1.46+01 1.80+01 2.16+01 2.52+01 3.18+01 4.31+01 6.40+01 9.05+01 1.08+02
   22    1 5.65+08 6.59+01 6.59+01 6.60+01 6.63+01 6.69+01 6.90+01 7.24+01 7.52+01 7.76+01 8.13+01 8.62+01 9.26+01 9.81+01 1.01+02
   23    1 4.99+10 3.60+00 3.61+00 3.62+00 3.65+00 3.72+00 3.99+00 4.50+00 5.00+00 5.47+00 6.33+00 7.74+00 1.02+01 1.32+01 1.52+01
   27    1 3.34+07 1.80+01 1.80+01 1.80+01 1.81+01 1.82+01 1.86+01 1.91+01 1.96+01 2.00+01 2.06+01 2.15+01 2.25+01 2.34+01 2.38+01
   28    1 1.20+11 6.46+00 6.47+00 6.50+00 6.57+00 6.74+00 7.41+00 8.73+00 1.01+01 1.14+01 1.40+01 1.83+01 2.64+01 3.68+01 4.38+01
   29    1 3.12+08 2.78+01 2.78+01 2.78+01 2.79+01 2.81+01 2.87+01 2.97+01 3.05+01 3.12+01 3.23+01 3.39+01 3.59+01 3.76+01 3.85+01
    4    2 1.65+11 5.27+02 5.32+02 5.43+02 5.72+02 6.29+02 7.63+02 9.11+02 1.01+03 1.09+03 1.22+03 1.38+03 1.61+03 1.86+03 2.00+03
    5    2 9.00+07 9.20+01 9.22+01 9.25+01 9.35+01 9.54+01 9.98+01 1.04+02 1.07+02 1.09+02 1.11+02 1.14+02 1.17+02 1.19+02 1.20+02
    8    2 1.78+08 2.89+01 2.90+01 2.92+01 2.96+01 3.06+01 3.33+01 3.64+01 3.84+01 3.99+01 4.19+01 4.43+01 4.70+01 4.92+01 5.02+01
    9    2 8.17+10 8.53+00 8.53+00 8.53+00 8.53+00 8.53+00 8.56+00 8.70+00 8.90+00 9.11+00 9.55+00 1.04+01 1.19+01 1.40+01 1.54+01
   11    2 9.53+07 3.73+00 3.73+00 3.74+00 3.74+00 3.75+00 3.81+00 3.89+00 3.97+00 4.03+00 4.13+00 4.26+00 4.42+00 4.57+00 4.65+00
   13    2 1.21+08 6.09+00 6.10+00 6.12+00 6.17+00 6.28+00 6.61+00 7.04+00 7.35+00 7.58+00 7.91+00 8.29+00 8.75+00 9.13+00 9.30+00
   15    2 8.42+10 1.92+00 1.92+00 1.93+00 1.93+00 1.93+00 1.96+00 2.03+00 2.13+00 2.22+00 2.41+00 2.75+00 3.39+00 4.22+00 4.78+00
   17    2 1.37+08 1.06+00 1.06+00 1.07+00 1.07+00 1.09+00 1.13+00 1.20+00 1.27+00 1.32+00 1.39+00 1.49+00 1.61+00 1.72+00 1.78+00
   19    2 8.24+07 2.41+00 2.41+00 2.41+00 2.43+00 2.46+00 2.57+00 2.70+00 2.81+00 2.89+00 3.00+00 3.14+00 3.31+00 3.44+00 3.51+00
   21    2 6.53+10 7.81-01 7.82-01 7.82-01 7.83-01 7.86-01 8.01-01 8.41-01 8.87-01 9.35-01 1.03+00 1.19+00 1.51+00 1.91+00 2.19+00
   24    2 1.21+08 5.22-01 5.23-01 5.24-01 5.27-01 5.35-01 5.63-01 6.08-01 6.45-01 6.75-01 7.21-01 7.81-01 8.56-01 9.22-01 9.55-01
    5    4 2.29+11 7.79+02 7.86+02 8.03+02 8.48+02 9.37+02 1.15+03 1.39+03 1.56+03 1.69+03 1.89+03 2.16+03 2.55+03 2.96+03 3.20+03
    7    4 7.13+07 1.38+02 1.38+02 1.39+02 1.41+02 1.44+02 1.51+02 1.57+02 1.61+02 1.64+02 1.67+02 1.71+02 1.75+02 1.78+02 1.80+02
    8    4 3.30+11 2.20+01 2.22+01 2.27+01 2.43+01 2.79+01 3.90+01 5.48+01 6.75+01 7.80+01 9.48+01 1.19+02 1.56+02 1.98+02 2.24+02
    9    4 6.95+07 5.82+01 5.84+01 5.87+01 5.98+01 6.20+01 6.76+01 7.37+01 7.75+01 8.02+01 8.38+01 8.79+01 9.27+01 9.64+01 9.80+01
   11    4 9.48+10 1.27+01 1.27+01 1.27+01 1.27+01 1.27+01 1.29+01 1.36+01 1.43+01 1.51+01 1.65+01 1.90+01 2.36+01 2.93+01 3.31+01
   12    4 2.31+08 4.94+00 4.96+00 5.00+00 5.11+00 5.36+00 6.14+00 7.19+00 7.96+00 8.55+00 9.40+00 1.04+01 1.17+01 1.27+01 1.32+01
   13    4 1.53+11 3.08+00 3.10+00 3.13+00 3.21+00 3.41+00 4.08+00 5.13+00 6.02+00 6.79+00 8.04+00 9.89+00 1.28+01 1.61+01 1.81+01
