W +17        74        18       3393174.5
    1 60961A              (0)0(   181.0)            0.0
    2 60960A51D           (0)0(  5004.5)       983893.3
    3 60960A51E           (0)0(  7006.5)      1541534.2
    4 9962A               (0)0(   454.5)      1802072.4
    5 60960A51I           (0)0(  5004.5)      1909966.0
    6 60960A51F           (0)0(  9008.5)      1947298.7
    7 60960A51J           (0)0(  7006.5)      2182037.6
    8 9961A51C            (0)0( 10919.0)      2252653.6
    9 60960A51O           (0)0(  5004.5)      2383910.3
   10 60960A51K           (0)0(  9008.5)      2390746.9
   11 60960A51L           (0)0( 11009.5)      2417961.8
   12 60960A51P           (0)0(  7006.5)      2538716.6
   13 60960A51Q           (0)0(  9008.5)      2661534.6
   14 60960A51V           (0)0(  5004.5)      2662258.8
   15 60960A51R           (0)0( 11009.5)      2681320.2
   16 60960A51W           (0)0(  7006.5)      2759167.8
   17 9961A51D            (0)0( 18199.5)      2782377.3
   18 60960A51X           (0)0(  9008.5)      2837915.3
   19 60960A51Y           (0)0( 11009.5)      2852137.2
   20 9961A51E            (0)0( 25479.0)      3339184.1
   21 60652755860962A     (0)0(   272.5)      3424142.7
   22 60652755860961A51B  (0)0(  2183.5)      3490928.8
   23 9961A51F            (0)0( 32759.5)      3745464.4
   24 60652755860961A51C  (0)0(  6551.5)      3884402.7
   25 60652755860961A51D  (0)0( 10919.0)      4412195.0
   26 60651756860961A51B  (0)0(   727.0)      4719349.6
   27 60652755860961A51E  (0)0( 15287.5)      4969473.8
   28 60651756860961A51C  (0)0(  2183.5)      5107929.3
   29 60651756860961A51D  (0)0(  3639.5)      5636204.4
   -1    5162.46 928.587 820.523 241.962 209.049 169.312 75.3828 64.1331 49.1882 32.7398 30.5491 26.9784 22.1441 17.0442 13.3286    0.0     0.0  13.6749 11.1896 9.28410 9.03620    0.0     0.0  9.35200 7.93830 6.81720 6.63710    0.0     0.0     0.0  6.81420 5.92920 5.21040 5.08110
 18.0    3         6.48+04 9.72+04 1.62+05 3.24+05 6.48+05 1.62+06 3.24+06 4.86+06 6.48+06 9.72+06 1.62+07 3.24+07 6.48+07 9.72+07
    2    1 2.19+10 1.26+02 1.26+02 1.27+02 1.30+02 1.36+02 1.56+02 1.86+02 2.11+02 2.32+02 2.67+02 3.18+02 3.99+02 4.89+02 5.45+02
    3    1 5.18+06 1.70+02 1.70+02 1.70+02 1.71+02 1.72+02 1.77+02 1.83+02 1.87+02 1.91+02 1.96+02 2.02+02 2.09+02 2.16+02 2.18+02
    6    1 2.15+11 1.99+02 2.00+02 2.00+02 2.03+02 2.08+02 2.27+02 2.61+02 2.94+02 3.24+02 3.77+02 4.62+02 6.09+02 7.86+02 9.01+02
    5    1 9.90+09 1.21+01 1.21+01 1.21+01 1.22+01 1.24+01 1.32+01 1.46+01 1.58+01 1.69+01 1.87+01 2.16+01 2.62+01 3.16+01 3.50+01
    7    1 3.18+06 4.09+01 4.09+01 4.10+01 4.10+01 4.12+01 4.18+01 4.28+01 4.35+01 4.41+01 4.49+01 4.60+01 4.74+01 4.86+01 4.91+01
   10    1 1.66+11 1.00+02 1.00+02 1.01+02 1.01+02 1.03+02 1.10+02 1.23+02 1.35+02 1.47+02 1.68+02 2.02+02 2.61+02 3.34+02 3.81+02
   11    1 1.90+07 6.64+00 6.65+00 6.66+00 6.70+00 6.79+00 7.11+00 7.63+00 8.08+00 8.46+00 9.08+00 9.92+00 1.10+01 1.20+01 1.25+01
    9    1 5.50+09 3.88+00 3.88+00 3.89+00 3.91+00 3.97+00 4.15+00 4.48+00 4.78+00 5.06+00 5.55+00 6.31+00 7.58+00 9.08+00 1.00+01
   12    1 2.04+06 1.71+01 1.71+01 1.71+01 1.72+01 1.72+01 1.74+01 1.77+01 1.80+01 1.82+01 1.85+01 1.89+01 1.94+01 1.99+01 2.01+01
   13    1 1.15+11 5.52+01 5.53+01 5.54+01 5.58+01 5.67+01 5.99+01 6.59+01 7.18+01 7.73+01 8.74+01 1.04+02 1.33+02 1.69+02 1.93+02
   15    1 2.14+07 5.60+00 5.61+00 5.62+00 5.65+00 5.71+00 5.94+00 6.32+00 6.65+00 6.94+00 7.40+00 8.05+00 8.92+00 9.69+00 1.01+01
   14    1 3.38+09 1.82+00 1.82+00 1.82+00 1.83+00 1.85+00 1.93+00 2.06+00 2.18+00 2.30+00 2.50+00 2.83+00 3.37+00 4.02+00 4.44+00
   16    1 1.37+06 9.07+00 9.08+00 9.08+00 9.09+00 9.12+00 9.21+00 9.35+00 9.47+00 9.57+00 9.72+00 9.93+00 1.02+01 1.04+01 1.05+01
   18    1 8.01+10 3.36+01 3.36+01 3.37+01 3.39+01 3.44+01 3.62+01 3.95+01 4.27+01 4.58+01 5.15+01 6.08+01 7.75+01 9.80+01 1.12+02
