W +21        74        22       4794966.2
    1 60957A              (0)0(  1715.5)            0.0
    2 60956A51D           (0)0( 15013.5)      1461623.5
    3 9958A               (0)0( 15013.5)      1781123.5
    4 60956A51E           (0)0( 21020.5)      2090330.2
    5 60956A51F           (0)0( 27026.5)      2569432.1
    6 9957A51C            (0)0(102959.5)      2642286.7
    7 60956A51I           (0)0( 15013.5)      2677874.5
    8 60956A51J           (0)0( 21020.5)      2991273.1
    9 9957A51D            (0)0(171599.0)      3234385.0
   10 60956A51K           (0)0( 27026.5)      3234911.8
   11 60956A51L           (0)0( 33032.0)      3283986.3
   12 60956A51O           (0)0( 15013.5)      3319190.0
   13 60956A51P           (0)0( 21020.5)      3499740.7
   14 60956A51Q           (0)0( 27026.5)      3642552.8
   15 60956A51R           (0)0( 33032.0)      3677087.1
   16 60956A51V           (0)0( 15014.0)      3702546.1
   17 60956A51W           (0)0( 21020.5)      3816519.2
   18 9957A51E            (0)0(240239.0)      3861752.9
   19 60956A51X           (0)0( 27026.5)      3907919.4
   20 60956A51Y           (0)0( 33032.0)      3932259.1
   21 9957A51H            (0)0(102959.5)      4159283.6
   22 9957A51F            (0)0(308879.5)      4340426.9
   23 9957A51I            (0)0(171599.0)      4450186.1
   24 9957A51J            (0)0(240239.0)      4763145.8
   25 9957A51N            (0)0(102959.5)      4926138.5
   26 9957A51K            (0)0(308879.5)      5006422.3
   27 9957A51O            (0)0(171599.0)      5091413.8
   28 9957A51P            (0)0(240239.0)      5271767.0
   29 9957A51Q            (0)0(308879.5)      5414337.6
   -1    5176.41 942.910 834.802 256.536 223.583 183.805 88.4020 76.8831 61.6335 45.4483    0.0  35.5393 30.1361 24.3950 20.0173    0.0  21.6894 19.0369 16.1754 13.9513 13.5014    0.0  14.6947 13.1881 11.5394 10.2363 9.92020    0.0     0.0     0.0  9.69300 8.65190 7.81720 7.59560
 22.0    3         9.68+04 1.45+05 2.42+05 4.84+05 9.68+05 2.42+06 4.84+06 7.26+06 9.68+06 1.45+07 2.42+07 4.84+07 9.68+07 1.45+08
    2    1 8.99+10 3.74+02 3.76+02 3.79+02 3.88+02 4.09+02 4.79+02 5.86+02 6.77+02 7.54+02 8.81+02 1.07+03 1.36+03 1.70+03 1.91+03
    4    1 3.06+07 8.06+02 8.07+02 8.08+02 8.12+02 8.21+02 8.46+02 8.79+02 9.03+02 9.21+02 9.47+02 9.79+02 1.02+03 1.05+03 1.06+03
    5    1 1.10+12 1.40+03 1.40+03 1.41+03 1.42+03 1.46+03 1.61+03 1.88+03 2.12+03 2.34+03 2.73+03 3.34+03 4.37+03 5.59+03 6.38+03
    7    1 3.83+10 4.18+01 4.19+01 4.20+01 4.24+01 4.34+01 4.67+01 5.23+01 5.73+01 6.18+01 6.95+01 8.13+01 1.01+02 1.23+02 1.37+02
    8    1 1.81+07 1.89+02 1.89+02 1.89+02 1.89+02 1.90+02 1.94+02 1.98+02 2.02+02 2.05+02 2.09+02 2.15+02 2.21+02 2.27+02 2.29+02
   10    1 7.53+11 6.04+02 6.05+02 6.07+02 6.12+02 6.24+02 6.69+02 7.49+02 8.26+02 8.97+02 1.02+03 1.22+03 1.57+03 1.98+03 2.25+03
   11    1 1.65+08 5.29+01 5.29+01 5.31+01 5.34+01 5.42+01 5.70+01 6.13+01 6.50+01 6.81+01 7.30+01 7.96+01 8.81+01 9.55+01 9.93+01
   12    1 2.07+10 1.41+01 1.42+01 1.42+01 1.43+01 1.45+01 1.53+01 1.66+01 1.79+01 1.91+01 2.11+01 2.42+01 2.95+01 3.57+01 3.96+01
   13    1 1.14+07 7.76+01 7.77+01 7.77+01 7.79+01 7.82+01 7.92+01 8.07+01 8.19+01 8.29+01 8.44+01 8.63+01 8.87+01 9.07+01 9.17+01
   14    1 4.87+11 3.07+02 3.08+02 3.09+02 3.11+02 3.16+02 3.35+02 3.69+02 4.02+02 4.32+02 4.87+02 5.75+02 7.29+02 9.14+02 1.03+03
   15    1 1.80+08 4.23+01 4.24+01 4.24+01 4.27+01 4.32+01 4.50+01 4.80+01 5.06+01 5.27+01 5.62+01 6.09+01 6.71+01 7.26+01 7.54+01
   16    1 1.25+10 6.81+00 6.82+00 6.83+00 6.87+00 6.96+00 7.26+00 7.80+00 8.31+00 8.78+00 9.61+00 1.09+01 1.32+01 1.59+01 1.76+01
   17    1 7.54+06 4.07+01 4.07+01 4.07+01 4.08+01 4.09+01 4.14+01 4.21+01 4.26+01 4.31+01 4.38+01 4.48+01 4.59+01 4.69+01 4.74+01
   19    1 3.26+11 1.78+02 1.79+02 1.79+02 1.80+02 1.83+02 1.93+02 2.10+02 2.28+02 2.44+02 2.73+02 3.20+02 4.02+02 5.02+02 5.67+02
   20    1 1.56+08 3.04+01 3.05+01 3.05+01 3.07+01 3.10+01 3.22+01 3.41+01 3.58+01 3.72+01 3.96+01 4.28+01 4.70+01 5.08+01 5.27+01
    3    1 8.20+11 4.28+03 4.28+03 4.30+03 4.35+03 4.46+03 4.81+03 5.36+03 5.82+03 6.22+03 6.87+03 7.83+03 9.35+03 1.11+04 1.21+04
    6    1 8.55+10 2.63+02 2.64+02 2.65+02 2.69+02 2.78+02 3.12+02 3.74+02 4.32+02 4.87+02 5.83+02 7.38+02 1.00+03 1.32+03 1.53+03
    9    1 3.23+07 7.88+02 7.89+02 7.90+02 7.93+02 7.99+02 8.21+02 8.54+02 8.82+02 9.04+02 9.39+02 9.83+02 1.04+03 1.09+03 1.11+03
   18    1 6.98+10 8.99+01 9.00+01 9.03+01 9.10+01 9.28+01 1.00+02 1.15+02 1.32+02 1.50+02 1.83+02 2.44+02 3.62+02 5.20+02 6.28+02
   22    1 2.77+08 4.55+02 4.56+02 4.56+02 4.58+02 4.61+02 4.74+02 4.95+02 5.13+02 5.29+02 5.55+02 5.91+02 6.40+02 6.83+02 7.06+02
   21    1 3.62+10 4.12+01 4.13+01 4.14+01 4.17+01 4.24+01 4.49+01 4.98+01 5.48+01 5.96+01 6.83+01 8.31+01 1.10+02 1.43+02 1.64+02
   23    1 1.92+07 1.85+02 1.85+02 1.85+02 1.85+02 1.86+02 1.90+02 1.95+02 1.99+02 2.03+02 2.09+02 2.18+02 2.29+02 2.38+02 2.43+02
   24    1 6.07+10 4.50+01 4.51+01 4.52+01 4.56+01 4.66+01 5.01+01 5.75+01 6.55+01 7.36+01 8.94+01 1.18+02 1.73+02 2.46+02 2.97+02
   26    1 1.91+08 2.40+02 2.40+02 2.40+02 2.41+02 2.42+02 2.47+02 2.55+02 2.63+02 2.69+02 2.80+02 2.95+02 3.16+02 3.35+02 3.44+02
   25    1 1.93+10 1.52+01 1.52+01 1.53+01 1.53+01 1.55+01 1.62+01 1.76+01 1.90+01 2.04+01 2.30+01 2.74+01 3.55+01 4.58+01 5.27+01
   27    1 1.19+07 7.68+01 7.68+01 7.68+01 7.70+01 7.73+01 7.84+01 8.02+01 8.18+01 8.31+01 8.54+01 8.85+01 9.27+01 9.65+01 9.84+01
   28    1 4.33+10 2.66+01 2.67+01 2.67+01 2.70+01 2.75+01 2.93+01 3.32+01 3.73+01 4.15+01 4.97+01 6.45+01 9.33+01 1.32+02 1.58+02
   29    1 1.20+08 1.32+02 1.32+02 1.32+02 1.33+02 1.33+02 1.35+02 1.39+02 1.43+02 1.46+02 1.51+02 1.58+02 1.68+02 1.77+02 1.82+02
    4    2 2.22+11 2.85+04 2.87+04 2.91+04 3.05+04 3.32+04 4.03+04 4.89+04 5.51+04 6.00+04 6.75+04 7.78+04 9.30+04 1.09+05 1.19+05
    5    2 7.70+07 5.58+03 5.59+03 5.61+03 5.67+03 5.79+03 6.08+03 6.38+03 6.57+03 6.70+03 6.88+03 7.08+03 7.31+03 7.48+03 7.55+03
    7    2 3.20+07 2.32+03 2.32+03 2.34+03 2.37+03 2.45+03 2.65+03 2.87+03 3.02+03 3.12+03 3.26+03 3.42+03 3.61+03 3.76+03 3.82+03
    8    2 1.60+10 7.24+02 7.25+02 7.25+02 7.26+02 7.27+02 7.30+02 7.33+02 7.36+02 7.39+02 7.47+02 7.62+02 7.95+02 8.42+02 8.75+02
   10    2 4.22+07 2.04+02 2.04+02 2.04+02 2.04+02 2.05+02 2.10+02 2.17+02 2.24+02 2.29+02 2.37+02 2.47+02 2.60+02 2.72+02 2.78+02
   12    2 2.08+07 4.80+02 4.81+02 4.82+02 4.86+02 4.94+02 5.18+02 5.48+02 5.69+02 5.85+02 6.06+02 6.32+02 6.61+02 6.85+02 6.96+02
   13    2 3.40+10 1.49+02 1.49+02 1.49+02 1.49+02 1.49+02 1.51+02 1.55+02 1.60+02 1.65+02 1.76+02 1.95+02 2.33+02 2.81+02 3.14+02
   14    2 7.54+07 7.01+01 7.02+01 7.05+01 7.14+01 7.33+01 7.97+01 8.92+01 9.67+01 1.03+02 1.12+02 1.23+02 1.37+02 1.49+02 1.55+02
   16    2 1.39+07 1.89+02 1.89+02 1.89+02 1.90+02 1.93+02 2.00+02 2.10+02 2.16+02 2.22+02 2.29+02 2.38+02 2.48+02 2.57+02 2.61+02
   17    2 3.24+10 5.73+01 5.73+01 5.73+01 5.74+01 5.76+01 5.89+01 6.21+01 6.59+01 6.97+01 7.70+01 8.99+01 1.14+02 1.45+02 1.66+02
   19    2 7.03+07 4.67+01 4.68+01 4.70+01 4.76+01 4.89+01 5.31+01 5.94+01 6.44+01 6.83+01 7.43+01 8.19+01 9.13+01 9.93+01 1.03+02
    5    4 1.14+11 4.51+04 4.56+04 4.66+04 4.93+04 5.46+04 6.74+04 8.17+04 9.18+04 9.97+04 1.12+05 1.28+05 1.51+05 1.75+05 1.90+05
    7    4 7.02+10 3.57+03 3.62+03 3.72+03 4.03+03 4.69+03 6.45+03 8.63+03 1.02+04 1.15+04 1.35+04 1.62+04 2.03+04 2.47+04 2.74+04
    8    4 1.14+07 4.74+03 4.76+03 4.79+03 4.89+03 5.07+03 5.51+03 5.94+03 6.20+03 6.38+03 6.62+03 6.88+03 7.19+03 7.41+03 7.50+03
   10    4 9.33+10 4.93+02 4.94+02 4.98+02 5.11+02 5.46+02 6.91+02 9.57+02 1.21+03 1.43+03 1.82+03 2.43+03 3.43+03 4.61+03 5.38+03
   11    4 1.92+08 5.96+03 5.97+03 6.01+03 6.10+03 6.31+03 6.84+03 7.43+03 7.81+03 8.08+03 8.45+03 8.87+03 9.36+03 9.74+03 9.91+03
   12    4 2.84+10 3.25+02 3.27+02 3.30+02 3.40+02 3.61+02 4.25+02 5.12+02 5.80+02 6.36+02 7.23+02 8.46+02 1.03+03 1.23+03 1.35+03
   13    4 6.74+06 9.53+02 9.55+02 9.58+02 9.66+02 9.85+02 1.03+03 1.08+03 1.12+03 1.14+03 1.17+03 1.21+03 1.25+03 1.29+03 1.30+03
   14    4 1.13+11 2.30+02 2.32+02 2.35+02 2.45+02 2.68+02 3.55+02 5.02+02 6.36+02 7.55+02 9.58+02 1.27+03 1.78+03 2.37+03 2.75+03
   15    4 5.94+07 1.53+03 1.53+03 1.54+03 1.55+03 1.58+03 1.64+03 1.72+03 1.77+03 1.81+03 1.86+03 1.92+03 1.99+03 2.04+03 2.06+03
   16    4 1.58+10 1.01+02 1.02+02 1.02+02 1.04+02 1.08+02 1.22+02 1.41+02 1.57+02 1.70+02 1.91+02 2.20+02 2.65+02 3.13+02 3.43+02
   17    4 4.28+06 3.67+02 3.67+02 3.68+02 3.70+02 3.75+02 3.89+02 4.04+02 4.15+02 4.23+02 4.33+02 4.45+02 4.58+02 4.69+02 4.73+02
   19    4 9.28+10 1.55+02 1.56+02 1.58+02 1.63+02 1.75+02 2.20+02 2.96+02 3.65+02 4.26+02 5.31+02 6.91+02 9.53+02 1.26+03 1.45+03
   20    4 2.07+07 5.92+02 5.92+02 5.94+02 5.96+02 6.02+02 6.19+02 6.38+02 6.51+02 6.60+02 6.73+02 6.87+02 7.03+02 7.16+02 7.21+02
    7    5 1.45+03 3.72+03 3.74+03 3.77+03 3.83+03 3.90+03 3.96+03 4.00+03 4.03+03 4.04+03 4.05+03 4.05+03 4.06+03 4.06+03 4.07+03
    8    5 1.87+10 3.93+03 4.01+03 4.18+03 4.64+03 5.56+03 7.80+03 1.04+04 1.22+04 1.36+04 1.57+04 1.87+04 2.29+04 2.74+04 3.01+04
   10    5 3.45+06 8.06+03 8.09+03 8.16+03 8.34+03 8.68+03 9.37+03 9.99+03 1.03+04 1.06+04 1.09+04 1.12+04 1.16+04 1.18+04 1.19+04
