W +63        74        64 57510001.0(1S)
    1  3s1               (2)0(     0.5)            0.0000   {X}
    2  3p1               (2)1(     0.5)      1212352.6000   {X}
    3  3p1               (2)1(     1.5)      4381419.1000   {X}
    4  3d1               (2)2(     1.5)      5770472.6000   {X}
    5  3d1               (2)2(     2.5)      6494686.1000   {X}
    6  4s1               (2)0(     0.5)     26236705.8000   {X}
    7  4p1               (2)1(     0.5)     26730337.0000   {X}
    8  4p1               (2)1(     1.5)     28034793.1000   {X}
    9  4d1               (2)2(     1.5)     28561111.4000   {X}
   10  4d1               (2)2(     2.5)     28869726.1000   {X}
   11  4f1               (2)3(     2.5)     29168252.0000   {X}
   12  4f1               (2)3(     3.5)     29300895.7000   {X}
   13  5s1               (2)0(     0.5)     37908715.7000   {X}
   14  5p1               (2)1(     0.5)     38155198.8000   {X}
   15  5p1               (2)1(     1.5)     38812746.3000   {X}
   16  5d1               (2)2(     1.5)     39070523.0000   {X}
   17  5d1               (2)2(     2.5)     39228913.3000   {X}
   18  5f1               (2)3(     2.5)     39376961.7000   {X}
   19  5f1               (2)3(     3.5)     39445306.2000   {X}
   20  6s1               (2)0(     0.5)     44092511.8000   {X}
   21  6p1               (2)1(     0.5)     44232113.7000   {X}
   22  6p1               (2)1(     1.5)     44608533.3000   {X}
   23  6d1               (2)2(     1.5)     44754067.0000   {X}
   24  6d1               (2)2(     2.5)     44845748.2000   {X}
   25  6f1               (2)3(     2.5)     44929794.2000   {X}
   26  6f1               (2)3(     3.5)     44969492.6000   {X}
   -1
 64.0    3           4.10+05 8.19+05 2.05+06 4.10+06 8.19+06 2.05+07 4.10+07 8.19+07 2.05+08 4.10+08 8.19+08 2.05+09 4.10+09 8.19+09
     2     1 3.92+10 1.02-01 1.04-01 1.10-01 1.19-01 1.30-01 1.50-01 1.67-01 1.85-01 2.11-01 2.30-01 2.50-01 2.76-01 2.96-01 3.17-01
     3     1 1.85+12 1.45-01 1.45-01 1.48-01 1.52-01 1.61-01 1.81-01 2.05-01 2.33-01 2.78-01 3.14-01 3.53-01 4.04-01 4.44-01 4.84-01
     4     1 1.40+08 8.44-03 8.46-03 8.51-03 8.59-03 8.70-03 8.89-03 9.02-03 9.12-03 9.22-03 9.27-03 9.30-03 9.32-03 9.32-03 9.33-03
     5     1 2.53+08 1.28-02 1.28-02 1.29-02 1.30-02 1.31-02 1.33-02 1.35-02 1.36-02 1.38-02 1.39-02 1.39-02 1.40-02 1.40-02 1.40-02
     6     1 1.00-30 5.83-03 5.84-03 5.85-03 5.88-03 5.93-03 6.10-03 6.35-03 6.73-03 7.34-03 7.78-03 8.15-03 8.49-03 8.64-03 8.74-03
     7     1 4.31+13 8.29-04 8.31-04 8.38-04 8.50-04 8.74-04 9.66-04 1.15-03 1.52-03 2.45-03 3.52-03 4.90-03 7.08-03 8.92-03 1.09-02
     8     1 4.97+13 1.56-03 1.57-03 1.58-03 1.60-03 1.64-03 1.81-03 2.14-03 2.84-03 4.59-03 6.67-03 9.35-03 1.37-02 1.73-02 2.12-02
     9     1 4.28+11 2.49-03 2.49-03 2.50-03 2.51-03 2.54-03 2.63-03 2.77-03 2.98-03 3.34-03 3.61-03 3.84-03 4.06-03 4.16-03 4.22-03
    10     1 4.52+11 3.71-03 3.72-03 3.73-03 3.75-03 3.79-03 3.92-03 4.13-03 4.45-03 4.99-03 5.40-03 5.75-03 6.08-03 6.23-03 6.33-03
    13     1 1.00-30 1.19-03 1.19-03 1.19-03 1.20-03 1.20-03 1.22-03 1.25-03 1.30-03 1.39-03 1.46-03 1.52-03 1.58-03 1.61-03 1.63-03
    14     1 2.63+13 2.40-04 2.40-04 2.42-04 2.44-04 2.49-04 2.66-04 2.98-04 3.67-04 5.45-04 7.59-04 1.04-03 1.49-03 1.86-03 2.26-03
    15     1 2.76+13 4.69-04 4.70-04 4.73-04 4.77-04 4.87-04 5.19-04 5.82-04 7.16-04 1.07-03 1.49-03 2.04-03 2.93-03 3.69-03 4.49-03
    16     1 1.94+11 7.09-04 7.09-04 7.11-04 7.13-04 7.17-04 7.30-04 7.50-04 7.82-04 8.39-04 8.85-04 9.24-04 9.61-04 9.78-04 9.88-04
    17     1 1.98+11 1.06-03 1.06-03 1.06-03 1.07-03 1.07-03 1.09-03 1.12-03 1.17-03 1.26-03 1.33-03 1.38-03 1.44-03 1.47-03 1.49-03
