W +44        74        45 18990000.0(1S)
    1  3dA 4s2           (1)0(     0.0)            0.0000   {X}
    2  3dA 4s1 4p1       (3)1(     0.0)       668951.7000   {X}
    3  3dA 4s1 4p1       (3)1(     1.0)       727504.4000   {X}
    4  3dA 4s1 4p1       (3)1(     2.0)      1503513.1000   {X}
    5  3dA 4s1 4p1       (1)1(     1.0)      1651827.1000   {X}
    6  3dA 4s1 4d1       (3)2(     1.0)      2762466.1000   {X}
    7  3dA 4s1 4d1       (3)2(     2.0)      2789250.7000   {X}
    8  3dA 4s1 4d1       (3)2(     3.0)      2938484.8000   {X}
    9  3dA 4s1 4d1       (1)2(     2.0)      3003330.2000   {X}
   10  3dA 4s1 4f1       (3)3(     2.0)      4280198.3000   {X}
   11  3dA 4s1 4f1       (3)3(     3.0)      4291780.5000   {X}
   12  3dA 4s1 4f1       (3)3(     4.0)      4329377.9000   {X}
   13  3dA 4s1 4f1       (1)3(     3.0)      4363659.4000   {X}
   14  3dA 4s1 5s1       (3)0(     1.0)      7632437.9000   {X}
   15  3dA 4s1 5s1       (1)0(     0.0)      7683623.4000   {X}
   16  3dA 4s1 5p1       (3)1(     0.0)      8021665.2000   {X}
   17  3dA 4s1 5p1       (3)1(     1.0)      8028735.6000   {X}
   18  3dA 4s1 5p1       (3)1(     2.0)      8410886.9000   {X}
   19  3dA 4s1 5p1       (1)1(     1.0)      8425831.0000   {X}
   20  3dA 4s1 5d1       (3)2(     1.0)      8987579.7000   {X}
   21  3dA 4s1 5d1       (3)2(     2.0)      8991719.7000   {X}
   22  3dA 4s1 5d1       (3)2(     3.0)      9072181.4000   {X}
   23  3dA 4s1 5d1       (1)2(     2.0)      9079256.5000   {X}
   24  3dA 4s1 6s1       (3)0(     1.0)     11443334.3000   {X}
   25  3dA 4s1 6s1       (1)0(     0.0)     11461823.8000   {X}
   26  3dA 4s1 6p1       (3)1(     0.0)     11655468.8000   {X}
   27  3dA 4s1 6p1       (3)1(     1.0)     11658193.8000   {X}
   28  3dA 4s1 6p1       (3)1(     2.0)     11869551.8000   {X}
   29  3dA 4s1 6p1       (1)1(     1.0)     11875215.2000   {X}
   30  3dA 4s1 6d1       (3)2(     1.0)     12187391.6000   {X}
   31  3dA 4s1 6d1       (3)2(     2.0)     12189111.0000   {X}
   32  3dA 4s1 6d1       (3)2(     3.0)     12234786.6000   {X}
   33  3dA 4s1 6d1       (1)2(     2.0)     12237622.7000   {X}
   -1
 45.0    3           2.02+05 4.05+05 1.01+06 2.02+06 4.05+06 1.01+07 2.02+07 4.05+07 1.01+08 2.02+08 4.05+08 1.01+09 2.02+09 4.05+09
     3     1 1.97+10 2.78-01 2.83-01 2.97-01 3.18-01 3.50-01 4.09-01 4.64-01 5.25-01 6.11-01 6.79-01 7.47-01 8.39-01 9.08-01 9.78-01
     5     1 7.38+11 6.42-01 6.47-01 6.64-01 6.96-01 7.54-01 8.84-01 1.02+00 1.19+00 1.45+00 1.66+00 1.87+00 2.16+00 2.38+00 2.61+00
     7     1 4.82+07 2.77-02 2.78-02 2.79-02 2.80-02 2.83-02 2.89-02 2.94-02 2.99-02 3.04-02 3.07-02 3.09-02 3.10-02 3.10-02 3.11-02
     9     1 2.73+08 1.07-01 1.07-01 1.08-01 1.08-01 1.10-01 1.12-01 1.14-01 1.16-01 1.19-01 1.20-01 1.20-01 1.21-01 1.21-01 1.21-01
    15     1 1.00-30 2.19-02 2.20-02 2.21-02 2.23-02 2.27-02 2.40-02 2.56-02 2.78-02 3.07-02 3.26-02 3.40-02 3.52-02 3.57-02 3.60-02
    17     1 1.57+12 2.40-03 2.41-03 2.42-03 2.43-03 2.48-03 2.68-03 3.09-03 3.93-03 5.98-03 8.30-03 1.12-02 1.57-02 1.95-02 2.34-02
    19     1 4.06+12 5.28-03 5.29-03 5.31-03 5.34-03 5.43-03 5.81-03 6.63-03 8.38-03 1.27-02 1.77-02 2.41-02 3.41-02 4.24-02 5.11-02
    21     1 6.93+09 2.32-03 2.33-03 2.35-03 2.38-03 2.44-03 2.65-03 2.94-03 3.36-03 4.00-03 4.44-03 4.80-03 5.12-03 5.25-03 5.33-03
    23     1 1.42+10 4.50-03 4.51-03 4.54-03 4.60-03 4.72-03 5.11-03 5.69-03 6.50-03 7.75-03 8.63-03 9.33-03 9.94-03 1.02-02 1.03-02
    25     1 1.00-30 4.48-03 4.49-03 4.50-03 4.53-03 4.58-03 4.73-03 4.95-03 5.26-03 5.71-03 6.03-03 6.27-03 6.49-03 6.59-03 6.65-03
    27     1 1.16+12 6.31-04 6.32-04 6.35-04 6.40-04 6.50-04 6.93-04 7.80-04 9.64-04 1.42-03 1.96-03 2.64-03 3.72-03 4.62-03 5.56-03
    29     1 2.66+12 1.35-03 1.35-03 1.36-03 1.37-03 1.39-03 1.48-03 1.66-03 2.04-03 3.01-03 4.16-03 5.62-03 7.93-03 9.88-03 1.19-02
    31     1 5.59+09 9.40-04 9.41-04 9.46-04 9.54-04 9.70-04 1.02-03 1.10-03 1.22-03 1.40-03 1.54-03 1.65-03 1.75-03 1.79-03 1.82-03
    33     1 1.03+10 1.70-03 1.70-03 1.71-03 1.73-03 1.76-03 1.85-03 1.99-03 2.20-03 2.54-03 2.78-03 2.98-03 3.17-03 3.25-03 3.30-03
     4     2 1.22+05 2.81-02 2.83-02 2.90-02 2.98-02 3.06-02 3.13-02 3.17-02 3.19-02 3.21-02 3.21-02 3.22-02 3.22-02 3.22-02 3.22-02
     6     2 6.48+11 2.41-01 2.43-01 2.49-01 2.59-01 2.79-01 3.28-01 3.83-01 4.52-01 5.58-01 6.46-01 7.38-01 8.62-01 9.57-01 1.05+00
    10     2 1.99+08 3.00-02 3.01-02 3.02-02 3.03-02 3.07-02 3.15-02 3.22-02 3.30-02 3.38-02 3.42-02 3.45-02 3.47-02 3.48-02 3.49-02
    14     2 1.36+12 1.94-03 1.95-03 1.98-03 2.04-03 2.17-03 2.68-03 3.58-03 5.18-03 8.62-03 1.22-02 1.64-02 2.27-02 2.78-02 3.31-02
    16     2 1.00-30 1.16-02 1.16-02 1.17-02 1.18-02 1.21-02 1.28-02 1.38-02 1.49-02 1.65-02 1.75-02 1.83-02 1.89-02 1.92-02 1.93-02
    18     2 2.71+09 2.08-03 2.09-03 2.11-03 2.14-03 2.20-03 2.38-03 2.64-03 2.97-03 3.45-03 3.77-03 4.01-03 4.22-03 4.31-03 4.37-03
    20     2 3.52+12 2.39-03 2.39-03 2.42-03 2.47-03 2.58-03 3.05-03 3.97-03 5.80-03 1.01-02 1.49-02 2.08-02 3.00-02 3.76-02 4.56-02
    24     2 6.05+11 4.16-04 4.17-04 4.20-04 4.26-04 4.40-04 4.89-04 5.80-04 7.52-04 1.14-03 1.55-03 2.05-03 2.80-03 3.42-03 4.05-03
    26     2 1.00-30 2.39-03 2.39-03 2.40-03 2.42-03 2.44-03 2.53-03 2.65-03 2.81-03 3.05-03 3.22-03 3.35-03 3.46-03 3.51-03 3.54-03
    28     2 1.42+09 5.46-04 5.47-04 5.49-04 5.53-04 5.62-04 5.87-04 6.23-04 6.74-04 7.50-04 8.03-04 8.45-04 8.83-04 8.99-04 9.09-04
    30     2 2.39+12 7.93-04 7.96-04 8.04-04 8.19-04 8.51-04 9.72-04 1.21-03 1.67-03 2.77-03 3.99-03 5.52-03 7.88-03 9.84-03 1.19-02
     4     3 4.97+06 4.73-02 4.79-02 4.93-02 5.08-02 5.22-02 5.37-02 5.43-02 5.48-02 5.51-02 5.52-02 5.52-02 5.53-02 5.53-02 5.53-02
     5     3 2.36+06 3.52-02 3.54-02 3.61-02 3.69-02 3.76-02 3.85-02 3.89-02 3.92-02 3.94-02 3.95-02 3.95-02 3.96-02 3.96-02 3.96-02
     6     3 3.40+11 1.40-01 1.41-01 1.44-01 1.51-01 1.62-01 1.91-01 2.23-01 2.62-01 3.23-01 3.74-01 4.27-01 4.98-01 5.52-01 6.07-01
     7     3 8.93+11 5.85-01 5.89-01 6.03-01 6.28-01 6.78-01 7.95-01 9.28-01 1.09+00 1.35+00 1.56+00 1.78+00 2.08+00 2.31+00 2.54+00
     9     3 1.34+10 6.13-03 6.17-03 6.31-03 6.56-03 7.06-03 8.28-03 9.69-03 1.15-02 1.43-02 1.66-02 1.91-02 2.24-02 2.50-02 2.75-02
    10     3 1.40+08 2.29-02 2.30-02 2.31-02 2.32-02 2.35-02 2.41-02 2.46-02 2.52-02 2.58-02 2.61-02 2.63-02 2.65-02 2.65-02 2.66-02
    11     3 2.83+08 6.40-02 6.40-02 6.43-02 6.46-02 6.54-02 6.70-02 6.86-02 7.02-02 7.19-02 7.28-02 7.34-02 7.39-02 7.40-02 7.41-02
    13     3 1.70+07 3.43-03 3.44-03 3.45-03 3.47-03 3.51-03 3.60-03 3.69-03 3.78-03 3.87-03 3.92-03 3.96-03 3.98-03 3.99-03 4.00-03
    14     3 3.03+12 4.48-03 4.50-03 4.57-03 4.71-03 5.02-03 6.20-03 8.28-03 1.20-02 1.99-02 2.81-02 3.78-02 5.23-02 6.40-02 7.61-02
    15     3 2.93+12 1.38-03 1.39-03 1.42-03 1.46-03 1.55-03 1.92-03 2.56-03 3.72-03 6.20-03 8.77-03 1.18-02 1.64-02 2.00-02 2.38-02
    17     3 8.14+07 3.50-02 3.51-02 3.53-02 3.57-02 3.65-02 3.86-02 4.14-02 4.49-02 4.96-02 5.26-02 5.49-02 5.68-02 5.76-02 5.80-02
    18     3 4.48+09 3.60-03 3.61-03 3.63-03 3.69-03 3.79-03 4.11-03 4.55-03 5.12-03 5.93-03 6.47-03 6.89-03 7.25-03 7.41-03 7.50-03
    19     3 5.59+09 2.85-03 2.86-03 2.88-03 2.92-03 3.01-03 3.26-03 3.60-03 4.04-03 4.68-03 5.09-03 5.42-03 5.70-03 5.82-03 5.89-03
    20     3 1.97+12 1.37-03 1.38-03 1.39-03 1.42-03 1.49-03 1.76-03 2.30-03 3.36-03 5.84-03 8.59-03 1.20-02 1.72-02 2.16-02 2.61-02
    21     3 5.06+12 5.83-03 5.85-03 5.92-03 6.04-03 6.33-03 7.49-03 9.79-03 1.43-02 2.49-02 3.67-02 5.13-02 7.38-02 9.23-02 1.12-01
    23     3 9.40+09 1.23-05 1.24-05 1.25-05 1.27-05 1.32-05 1.52-05 1.92-05 2.72-05 4.61-05 6.72-05 9.32-05 1.34-04 1.67-04 2.02-04
    24     3 1.36+12 9.55-04 9.58-04 9.66-04 9.80-04 1.01-03 1.12-03 1.34-03 1.73-03 2.62-03 3.56-03 4.71-03 6.43-03 7.83-03 9.28-03
    25     3 1.30+12 3.03-04 3.04-04 3.07-04 3.11-04 3.21-04 3.57-04 4.24-04 5.49-04 8.29-04 1.13-03 1.49-03 2.04-03 2.49-03 2.95-03
    27     3 4.66+07 7.16-03 7.17-03 7.20-03 7.24-03 7.32-03 7.58-03 7.93-03 8.42-03 9.15-03 9.63-03 1.00-02 1.04-02 1.05-02 1.06-02
    28     3 2.37+09 9.40-04 9.41-04 9.45-04 9.51-04 9.65-04 1.01-03 1.07-03 1.16-03 1.29-03 1.38-03 1.45-03 1.52-03 1.55-03 1.56-03
    29     3 2.93+09 7.49-04 7.50-04 7.54-04 7.59-04 7.70-04 8.04-04 8.53-04 9.22-04 1.03-03 1.10-03 1.15-03 1.20-03 1.22-03 1.24-03
    30     3 1.35+12 4.57-04 4.58-04 4.63-04 4.72-04 4.90-04 5.60-04 6.96-04 9.62-04 1.59-03 2.30-03 3.17-03 4.52-03 5.63-03 6.79-03
    31     3 3.43+12 1.94-03 1.95-03 1.97-03 2.01-03 2.09-03 2.38-03 2.96-03 4.09-03 6.77-03 9.76-03 1.35-02 1.92-02 2.39-02 2.89-02
