W +24        74        25       5920916.2
    1 60954A              (0)0(   500.0)            0.0
    2 60953A51C           (0)0(  1091.5)      1226478.5
    3 9955A               (0)0( 10009.5)      1749420.4
    4 60953A51D           (0)0(  1819.5)      1858477.3
    5 60953A51E           (0)0(  2547.0)      2525625.0
    6 9954A51C            (0)0( 30029.0)      2963421.8
    7 60953A51H           (0)0(  1091.5)      2987805.4
    8 60953A51F           (0)0(  3275.5)      3040117.2
    9 60953A51I           (0)0(  1819.5)      3305933.7
   10 9954A51D            (0)0( 50049.5)      3595914.4
   11 60953A51J           (0)0(  2547.0)      3642684.5
   12 60953A51N           (0)0(  1091.5)      3900128.1
   13 60953A51K           (0)0(  3275.5)      3902904.4
   14 60953A51L           (0)0(  4001.5)      3970041.7
   15 60953A51O           (0)0(  1819.5)      4083411.2
   16 9954A51E            (0)0( 70069.5)      4261547.7
   17 60953A51P           (0)0(  2547.0)      4278919.1
   18 60953A51Q           (0)0(  3275.5)      4431355.2
   19 60953A51U           (0)0(  1091.5)      4437972.3
   20 60953A51R           (0)0(  4001.5)      4477411.9
   21 60953A51V           (0)0(  1819.5)      4553350.1
   22 60953A51W           (0)0(  2547.0)      4677408.0
   23 9954A51H            (0)0( 30029.0)      4723991.5
   24 9954A51F            (0)0( 90089.5)      4774964.5
   25 60953A51X           (0)0(  3275.5)      4775019.3
   26 60953A51Y           (0)0(  4002.5)      4806985.8
   27 9954A51I            (0)0( 50049.5)      5042306.4
   28 9954A51J            (0)0( 70069.5)      5378640.1
   29 9954A51K            (0)0( 90089.5)      5638278.5
   -1    5187.75 954.561 846.416 268.393 235.405 195.606 98.6985 86.9674 71.4557 55.6577    0.0  42.4792 36.7085 30.6168 25.9169    0.0  26.4065 23.5040 20.4284 18.0528 17.4393    0.0  18.0874 16.4160 14.6294 13.2365 12.8169    0.0     0.0  13.1830 12.1311 10.9974 10.1056 9.81440
 25.0    3         1.25+05 1.88+05 3.12+05 6.25+05 1.25+06 3.12+06 6.25+06 9.38+06 1.25+07 1.88+07 3.12+07 6.25+07 1.25+08 1.88+08
    2    1 6.65+06 2.40+01 2.40+01 2.41+01 2.43+01 2.47+01 2.57+01 2.65+01 2.70+01 2.74+01 2.78+01 2.83+01 2.89+01 2.92+01 2.94+01
    4    1 1.84+11 3.93+01 3.94+01 3.98+01 4.08+01 4.33+01 5.14+01 6.39+01 7.45+01 8.36+01 9.87+01 1.21+02 1.56+02 1.96+02 2.21+02
    5    1 8.17+07 1.16+02 1.16+02 1.16+02 1.17+02 1.18+02 1.22+02 1.27+02 1.31+02 1.33+02 1.37+02 1.42+02 1.48+02 1.52+02 1.55+02
    8    1 2.61+12 2.49+02 2.50+02 2.51+02 2.54+02 2.63+02 2.92+02 3.41+02 3.87+02 4.28+02 4.99+02 6.09+02 7.93+02 1.01+03 1.15+03
    7    1 2.41+06 2.26+00 2.26+00 2.26+00 2.26+00 2.26+00 2.27+00 2.29+00 2.30+00 2.31+00 2.32+00 2.34+00 2.35+00 2.36+00 2.37+00
    9    1 7.64+10 4.94+00 4.95+00 4.97+00 5.02+00 5.14+00 5.56+00 6.26+00 6.90+00 7.47+00 8.44+00 9.94+00 1.24+01 1.53+01 1.71+01
   11    1 4.71+07 2.65+01 2.65+01 2.65+01 2.66+01 2.67+01 2.72+01 2.79+01 2.85+01 2.89+01 2.95+01 3.03+01 3.12+01 3.20+01 3.24+01
   13    1 1.62+12 9.60+01 9.62+01 9.65+01 9.74+01 9.95+01 1.07+02 1.20+02 1.32+02 1.44+02 1.63+02 1.95+02 2.48+02 3.10+02 3.51+02
   14    1 5.62+08 1.05+01 1.05+01 1.05+01 1.06+01 1.08+01 1.13+01 1.22+01 1.30+01 1.36+01 1.46+01 1.58+01 1.75+01 1.89+01 1.96+01
   12    1 1.91+06 7.48-01 7.48-01 7.48-01 7.48-01 7.49-01 7.52-01 7.57-01 7.62-01 7.65-01 7.69-01 7.75-01 7.78-01 7.84-01 7.86-01
   15    1 4.06+10 1.74+00 1.74+00 1.75+00 1.76+00 1.79+00 1.88+00 2.05+00 2.21+00 2.36+00 2.61+00 3.01+00 3.68+00 4.47+00 4.98+00
   17    1 2.90+07 1.08+01 1.08+01 1.08+01 1.08+01 1.08+01 1.10+01 1.12+01 1.14+01 1.15+01 1.18+01 1.20+01 1.23+01 1.26+01 1.28+01
   18    1 1.00+12 4.62+01 4.63+01 4.64+01 4.67+01 4.76+01 5.05+01 5.56+01 6.06+01 6.51+01 7.32+01 8.60+01 1.08+02 1.34+02 1.51+02
   20    1 5.94+08 8.05+00 8.06+00 8.07+00 8.12+00 8.23+00 8.59+00 9.16+00 9.65+00 1.01+01 1.07+01 1.16+01 1.27+01 1.37+01 1.42+01
   19    1 1.47+06 3.57-01 3.57-01 3.57-01 3.57-01 3.58-01 3.59-01 3.62-01 3.64-01 3.66-01 3.68-01 3.71-01 3.73-01 3.76-01 3.76-01
   21    1 2.45+10 8.54-01 8.55-01 8.56-01 8.61-01 8.72-01 9.10-01 9.77-01 1.04+00 1.10+00 1.21+00 1.37+00 1.66+00 2.00+00 2.21+00
   22    1 1.91+07 5.60+00 5.60+00 5.60+00 5.61+00 5.63+00 5.70+00 5.80+00 5.89+00 5.95+00 6.05+00 6.18+00 6.34+00 6.47+00 6.54+00
   25    1 6.53+11 2.60+01 2.60+01 2.61+01 2.63+01 2.67+01 2.81+01 3.07+01 3.32+01 3.55+01 3.96+01 4.62+01 5.75+01 7.11+01 7.99+01
   26    1 5.05+08 5.65+00 5.65+00 5.66+00 5.69+00 5.76+00 5.98+00 6.35+00 6.66+00 6.93+00 7.35+00 7.92+00 8.67+00 9.33+00 9.67+00
    3    1 4.47+11 1.73+03 1.73+03 1.74+03 1.77+03 1.83+03 2.01+03 2.26+03 2.47+03 2.64+03 2.92+03 3.32+03 3.93+03 4.61+03 5.03+03
    6    1 1.07+11 6.49+01 6.51+01 6.55+01 6.66+01 6.94+01 7.95+01 9.74+01 1.14+02 1.29+02 1.56+02 1.98+02 2.70+02 3.55+02 4.10+02
   10    1 4.88+07 2.22+02 2.22+02 2.22+02 2.23+02 2.26+02 2.33+02 2.43+02 2.52+02 2.59+02 2.69+02 2.82+02 2.97+02 3.11+02 3.17+02
   16    1 1.26+11 3.12+01 3.13+01 3.15+01 3.19+01 3.29+01 3.69+01 4.49+01 5.35+01 6.19+01 7.79+01 1.06+02 1.57+02 2.23+02 2.68+02
   24    1 4.83+08 1.70+02 1.70+02 1.70+02 1.71+02 1.73+02 1.78+02 1.86+02 1.94+02 2.00+02 2.09+02 2.22+02 2.39+02 2.54+02 2.61+02
   23    1 4.62+10 1.04+01 1.04+01 1.04+01 1.05+01 1.07+01 1.15+01 1.29+01 1.43+01 1.56+01 1.80+01 2.20+01 2.90+01 3.77+01 4.33+01
