W +72        74        73 638677573.6(1S)
    1  1s2               (1)0( 0.0)            0.0000   {X}
    2  1s1 2s1           (3)0( 1.0)    477071591.5389   {X}
    3  1s1 2p1           (3)1( 0.0)    477552672.7086   {X}
    4  1s1 2p1           (3)1( 1.0)    477723702.2530   {X}
    5  1s1 2s1           (1)0( 0.0)    478039020.9200   {X}
    6  1s1 2p1           (3)1( 2.0)    490741716.3786   {X}
    7  1s1 2p1           (1)1( 1.0)    491097451.7142   {X}
    8  1s1 3s1           (3)0( 1.0)    569202658.0384   {X}
    9  1s1 3p1           (3)1( 0.0)    569249695.0754   {X}
   10  1s1 3p1           (3)1( 1.0)    569297495.7595   {X}
   11  1s1 3s1           (1)0( 0.0)    569452769.4604   {X}
   12  1s1 3p1           (3)1( 2.0)    573228974.6619   {X}
   13  1s1 3d1           (3)2( 1.0)    573297634.2243   {X}
   14  1s1 3d1           (3)2( 2.0)    573300006.4491   {X}
   15  1s1 3p1           (1)1( 1.0)    573328172.6348   {X}
   16  1s1 3d1           (3)2( 3.0)    574412389.2980   {X}
   17  1s1 3d1           (1)2( 2.0)    574415966.6578   {X}
   18  1s1 4s1           (3)0( 1.0)    600787985.0016   {X}
   19  1s1 4p1           (3)1( 0.0)    600803498.2896   {X}
   20  1s1 4p1           (3)1( 1.0)    600822770.9572   {X}
   21  1s1 4s1           (1)0( 0.0)    600887715.4720   {X}
   22  1s1 4p1           (3)1( 2.0)    602469288.6818   {X}
   23  1s1 4d1           (3)2( 1.0)    602496319.8031   {X}
   24  1s1 4d1           (3)2( 2.0)    602497619.3435   {X}
   25  1s1 4p1           (1)1( 1.0)    602509174.1819   {X}
   26  1s1 4d1           (3)2( 3.0)    602971337.4885   {X}
   27  1s1 4d1           (1)2( 2.0)    602973300.2030   {X}
   28  1s1 5s1           (3)0( 1.0)    615154767.9207   {X}
   29  1s1 5p1           (3)1( 0.0)    615157095.3397   {X}
   30  1s1 5p1           (3)1( 1.0)    615166807.3465   {X}
   31  1s1 5s1           (1)0( 0.0)    615204311.9113   {X}
   32  1s1 5p1           (3)1( 2.0)    616007735.1635   {X}
   33  1s1 5d1           (3)2( 1.0)    616021140.6651   {X}
   34  1s1 5d1           (3)2( 2.0)    616021871.3224   {X}
   35  1s1 5p1           (1)1( 1.0)    616027827.2985   {X}
   36  1s1 5d1           (3)2( 3.0)    616265090.1981   {X}
   37  1s1 5d1           (1)2( 2.0)    616266194.4399   {X}
   -1
 73.0    3           5.33+05 1.07+06 2.66+06 5.33+06 1.07+07 2.66+07 5.33+07 1.07+08 2.66+08 5.33+08 1.07+09 2.66+09 5.33+09 1.07+10
     2     1 1.00-30 6.62-05 6.62-05 6.62-05 6.60-05 6.56-05 6.43-05 6.22-05 5.86-05 5.04-05 4.17-05 3.19-05 1.98-05 1.21-05 6.72-06
     3     1 1.00-30 2.64-05 2.64-05 2.64-05 2.63-05 2.61-05 2.53-05 2.41-05 2.21-05 1.81-05 1.41-05 1.01-05 5.68-06 3.31-06 1.80-06
     3     2 3.27+08 1.13-02 1.13-02 1.15-02 1.19-02 1.29-02 1.48-02 1.65-02 1.83-02 2.08-02 2.27-02 2.47-02 2.89-02 3.29-02 3.64-02
     4     1 9.96+15 1.33-04 1.33-04 1.33-04 1.33-04 1.34-04 1.36-04 1.39-04 1.46-04 1.69-04 2.08-04 2.85-04 4.67-04 6.33-04 7.89-04
     4     2 5.57+08 2.16-02 2.16-02 2.19-02 2.28-02 2.46-02 2.83-02 3.17-02 3.54-02 4.05-02 4.42-02 4.83-02 5.69-02 6.51-02 7.22-02
     4     3 1.00-30 9.67-04 9.67-04 9.65-04 9.57-04 9.38-04 8.84-04 8.13-04 7.14-04 5.49-04 4.16-04 2.94-04 1.66-04 1.01-04 5.86-05
     5     1 1.00-30 1.28-04 1.28-04 1.28-04 1.28-04 1.29-04 1.31-04 1.34-04 1.40-04 1.56-04 1.79-04 2.17-04 2.81-04 3.06-04 2.98-04
     5     2 1.00-30 3.39-04 3.39-04 3.38-04 3.35-04 3.28-04 3.07-04 2.83-04 2.51-04 2.02-04 1.62-04 1.22-04 7.50-05 4.60-05 2.54-05
     5     3 1.00-30 6.49-05 6.49-05 6.47-05 6.41-05 6.25-05 5.78-05 5.16-05 4.30-05 2.96-05 2.02-05 1.26-05 6.06-06 3.28-06 1.71-06
     5     4 8.79+07 1.21-02 1.21-02 1.23-02 1.28-02 1.38-02 1.56-02 1.73-02 1.91-02 2.15-02 2.32-02 2.49-02 2.74-02 2.95-02 3.14-02
     6     1 1.00-30 1.29-04 1.29-04 1.29-04 1.28-04 1.27-04 1.23-04 1.18-04 1.08-04 8.83-05 6.91-05 4.95-05 2.79-05 1.63-05 8.86-06
     6     2 7.51+12 3.05-02 3.05-02 3.06-02 3.08-02 3.13-02 3.27-02 3.47-02 3.77-02 4.38-02 4.99-02 5.83-02 7.82-02 9.72-02 1.14-01
     6     3 9.03+07 8.89-04 8.89-04 8.88-04 8.86-04 8.80-04 8.65-04 8.51-04 8.44-04 8.63-04 9.23-04 1.05-03 1.28-03 1.35-03 1.29-03
