W +33        74        34      11184490.5
    1 59                  (0)0(   124.5)            0.0
    2 4951A               (0)0(  1469.5)      1668445.3
    3 606527558569        (0)0(   629.5)      1680560.3
    4 60652755855951A     (0)0( 10583.5)      3329549.2
    5 4951B               (0)0(   209.0)      3484673.8
    6 4951C               (0)0(   629.5)      4043697.3
    7 4951D               (0)0(  1049.5)      4768874.1
    8 4951E               (0)0(  1469.5)      5471861.9
    9 60652755855951C     (0)0(  4535.5)      5712427.9
   10 4951F               (0)0(  1889.5)      5983292.4
   11 4951G               (0)0(   209.0)      6281470.5
   12 60652755855951D     (0)0(  7559.5)      6433884.6
   13 4951H               (0)0(   629.5)      6574030.0
   14 4951I               (0)0(  1049.5)      6957177.7
   15 60652755855951E     (0)0( 10583.5)      7137816.2
   16 4951J               (0)0(  1469.5)      7324863.3
   17 4951K               (0)0(  1889.5)      7586915.9
   18 4951M               (0)0(   209.0)      7787932.6
   19 4951N               (0)0(   629.5)      7960275.0
   20 4951O               (0)0(  1049.5)      8187815.2
   21 4951P               (0)0(  1469.5)      8405972.9
   22 4951Q               (0)0(  1889.5)      8561492.5
   23 4951T               (0)0(   208.5)      8695723.1
   24 4951U               (0)0(   626.5)      8805778.6
   25 4951V               (0)0(  1044.5)      8952058.4
   26 4951W               (0)0(  1462.5)      9092566.0
   27 4951X               (0)0(  1880.5)      9193030.5
   -1    5229.98 996.786 888.674 308.448 275.401 235.844 131.808 119.325 104.199 87.2908 70.6354 65.5356 58.9377 52.5023 47.8176 45.1220 42.4595 38.9655 35.6016 33.2040    0.0  31.3851 29.8170 27.7422 25.7464 24.3238    0.0     0.0  23.1088 22.1075 20.7738 19.4884 18.5694
 34.0    3         2.31+05 3.47+05 5.78+05 1.16+06 2.31+06 5.78+06 1.16+07 1.73+07 2.31+07 3.47+07 5.78+07 1.16+08 2.31+08 3.47+08
    2    1 3.67+11 2.74+02 2.75+02 2.78+02 2.86+02 3.03+02 3.47+02 4.00+02 4.38+02 4.68+02 5.15+02 5.80+02 6.74+02 7.74+02 8.34+02
    5    1 8.54+08 3.67+00 3.67+00 3.69+00 3.72+00 3.79+00 4.00+00 4.23+00 4.39+00 4.51+00 4.66+00 4.84+00 5.06+00 5.23+00 5.30+00
    6    1 1.16+12 5.07+00 5.09+00 5.13+00 5.26+00 5.58+00 6.73+00 8.67+00 1.04+01 1.20+01 1.46+01 1.88+01 2.55+01 3.34+01 3.84+01
    7    1 8.35+08 2.36+01 2.36+01 2.37+01 2.39+01 2.42+01 2.54+01 2.69+01 2.79+01 2.88+01 2.99+01 3.13+01 3.30+01 3.45+01 3.51+01
    8    1 2.61+12 6.96+00 6.98+00 7.04+00 7.21+00 7.63+00 9.20+00 1.21+01 1.49+01 1.74+01 2.20+01 2.95+01 4.22+01 5.78+01 6.79+01
   10    1 8.55+09 3.04+01 3.04+01 3.04+01 3.06+01 3.10+01 3.22+01 3.40+01 3.54+01 3.65+01 3.81+01 4.00+01 4.25+01 4.45+01 4.55+01
   11    1 4.32+08 5.12-01 5.13-01 5.13-01 5.15-01 5.18-01 5.29-01 5.44-01 5.55-01 5.64-01 5.76-01 5.90-01 6.07-01 6.21-01 6.27-01
   13    1 5.10+11 8.90-01 8.92-01 8.95-01 9.05-01 9.28-01 1.01+00 1.16+00 1.31+00 1.45+00 1.69+00 2.07+00 2.72+00 3.50+00 4.01+00
   14    1 5.03+08 5.14+00 5.14+00 5.15+00 5.17+00 5.21+00 5.35+00 5.56+00 5.72+00 5.84+00 6.03+00 6.26+00 6.54+00 6.78+00 6.90+00
   16    1 1.86+12 3.29+00 3.30+00 3.32+00 3.37+00 3.49+00 3.92+00 4.72+00 5.51+00 6.25+00 7.57+00 9.73+00 1.35+01 1.81+01 2.11+01
   17    1 2.73+09 8.32+00 8.32+00 8.33+00 8.35+00 8.41+00 8.59+00 8.85+00 9.06+00 9.22+00 9.47+00 9.78+00 1.02+01 1.05+01 1.07+01
   18    1 2.68+08 1.82-01 1.82-01 1.83-01 1.83-01 1.84-01 1.87-01 1.91-01 1.94-01 1.97-01 2.00-01 2.05-01 2.10-01 2.14-01 2.16-01
   19    1 2.78+11 3.40-01 3.40-01 3.41-01 3.44-01 3.49-01 3.71-01 4.12-01 4.53-01 4.91-01 5.59-01 6.71-01 8.65-01 1.10+00 1.25+00
   20    1 3.15+08 2.06+00 2.06+00 2.06+00 2.07+00 2.08+00 2.12+00 2.19+00 2.24+00 2.28+00 2.35+00 2.43+00 2.53+00 2.62+00 2.66+00
   21    1 1.22+12 1.76+00 1.76+00 1.77+00 1.79+00 1.84+00 2.02+00 2.35+00 2.68+00 2.99+00 3.55+00 4.48+00 6.11+00 8.09+00 9.39+00
   22    1 1.02+09 3.32+00 3.32+00 3.33+00 3.33+00 3.35+00 3.40+00 3.47+00 3.52+00 3.57+00 3.63+00 3.72+00 3.82+00 3.91+00 3.96+00
   23    1 1.78+08 8.96-02 8.96-02 8.97-02 8.98-02 9.02-02 9.15-02 9.33-02 9.47-02 9.57-02 9.73-02 9.91-02 1.01-01 1.03-01 1.04-01
   24    1 1.70+11 1.71-01 1.71-01 1.72-01 1.73-01 1.75-01 1.84-01 2.01-01 2.18-01 2.35-01 2.64-01 3.13-01 3.98-01 5.02-01 5.70-01
   25    1 2.09+08 1.06+00 1.06+00 1.06+00 1.06+00 1.07+00 1.09+00 1.12+00 1.14+00 1.16+00 1.19+00 1.23+00 1.28+00 1.32+00 1.34+00
   26    1 8.25+11 1.05+00 1.05+00 1.05+00 1.06+00 1.09+00 1.18+00 1.35+00 1.52+00 1.69+00 1.98+00 2.47+00 3.33+00 4.38+00 5.07+00
   27    1 4.47+08 1.66+00 1.66+00 1.66+00 1.66+00 1.67+00 1.69+00 1.71+00 1.73+00 1.75+00 1.78+00 1.81+00 1.85+00 1.88+00 1.90+00
    3    1 6.99+11 2.21+02 2.22+02 2.24+02 2.30+02 2.43+02 2.78+02 3.20+02 3.51+02 3.75+02 4.12+02 4.63+02 5.39+02 6.19+02 6.66+02
    4    1 7.00+07 5.62+01 5.62+01 5.63+01 5.65+01 5.70+01 5.82+01 5.96+01 6.05+01 6.12+01 6.20+01 6.30+01 6.42+01 6.50+01 6.54+01
    9    1 6.61+08 2.48+01 2.48+01 2.48+01 2.50+01 2.54+01 2.65+01 2.82+01 2.94+01 3.04+01 3.19+01 3.37+01 3.58+01 3.77+01 3.86+01
   12    1 4.02+11 3.93+00 3.94+00 3.95+00 3.99+00 4.07+00 4.44+00 5.24+00 6.09+00 6.94+00 8.55+00 1.14+01 1.66+01 2.32+01 2.77+01
   15    1 1.50+09 5.81+00 5.82+00 5.84+00 5.89+00 6.01+00 6.39+00 7.00+00 7.50+00 7.92+00 8.56+00 9.41+00 1.05+01 1.14+01 1.19+01
    6    2 9.15+07 8.01+00 8.03+00 8.06+00 8.15+00 8.32+00 8.73+00 9.14+00 9.40+00 9.57+00 9.80+00 1.01+01 1.04+01 1.06+01 1.07+01
    7    2 4.80+11 1.04+01 1.05+01 1.06+01 1.09+01 1.16+01 1.41+01 1.80+01 2.13+01 2.42+01 2.89+01 3.59+01 4.72+01 6.00+01 6.80+01
    8    2 4.36+08 6.32+01 6.33+01 6.35+01 6.39+01 6.49+01 6.77+01 7.10+01 7.33+01 7.50+01 7.73+01 7.99+01 8.31+01 8.56+01 8.68+01
   10    2 9.68+12 2.02+02 2.03+02 2.04+02 2.08+02 2.16+02 2.46+02 2.94+02 3.36+02 3.73+02 4.34+02 5.26+02 6.74+02 8.45+02 9.52+02
   13    2 4.68+07 9.73-01 9.73-01 9.74-01 9.76-01 9.81-01 9.96-01 1.01+00 1.03+00 1.04+00 1.05+00 1.06+00 1.08+00 1.09+00 1.10+00
   14    2 1.90+11 1.81+00 1.81+00 1.82+00 1.83+00 1.88+00 2.02+00 2.26+00 2.48+00 2.68+00 3.02+00 3.54+00 4.40+00 5.39+00 6.02+00
   16    2 2.30+08 1.33+01 1.33+01 1.33+01 1.33+01 1.34+01 1.37+01 1.41+01 1.44+01 1.46+01 1.49+01 1.53+01 1.58+01 1.61+01 1.63+01
   17    2 4.64+12 5.58+01 5.59+01 5.61+01 5.67+01 5.81+01 6.30+01 7.11+01 7.84+01 8.49+01 9.58+01 1.13+02 1.40+02 1.72+02 1.92+02
   19    2 3.16+07 3.40-01 3.40-01 3.40-01 3.41-01 3.42-01 3.46-01 3.52-01 3.55-01 3.58-01 3.62-01 3.66-01 3.71-01 3.76-01 3.77-01
   20    2 9.84+10 7.03-01 7.04-01 7.05-01 7.09-01 7.19-01 7.51-01 8.09-01 8.63-01 9.13-01 1.00-00 1.14+00 1.37+00 1.63+00 1.81+00
   21    2 1.36+08 5.16+00 5.17+00 5.17+00 5.18+00 5.21+00 5.29+00 5.41+00 5.50+00 5.57+00 5.67+00 5.79+00 5.94+00 6.06+00 6.12+00
   22    2 2.56+12 2.35+01 2.35+01 2.36+01 2.38+01 2.42+01 2.58+01 2.85+01 3.09+01 3.31+01 3.68+01 4.26+01 5.21+01 6.32+01 7.02+01
   24    2 2.20+07 1.65-01 1.65-01 1.66-01 1.66-01 1.66-01 1.68-01 1.71-01 1.73-01 1.74-01 1.76-01 1.78-01 1.80-01 1.82-01 1.82-01
   25    2 5.84+10 3.59-01 3.59-01 3.60-01 3.61-01 3.65-01 3.77-01 3.99-01 4.21-01 4.40-01 4.76-01 5.32-01 6.27-01 7.39-01 8.12-01
   26    2 8.68+07 2.61+00 2.61+00 2.62+00 2.62+00 2.63+00 2.67+00 2.72+00 2.76+00 2.79+00 2.83+00 2.89+00 2.96+00 3.01+00 3.04+00
   27    2 1.57+12 1.23+01 1.23+01 1.23+01 1.24+01 1.26+01 1.33+01 1.45+01 1.56+01 1.66+01 1.84+01 2.10+01 2.55+01 3.07+01 3.40+01
    6    5 6.54+10 5.82+02 5.92+02 6.12+02 6.61+02 7.43+02 9.03+02 1.06+03 1.16+03 1.24+03 1.35+03 1.50+03 1.71+03 1.91+03 2.04+03
    7    5 3.16+07 9.61+01 9.64+01 9.69+01 9.81+01 1.00+02 1.04+02 1.07+02 1.09+02 1.10+02 1.11+02 1.13+02 1.14+02 1.15+02 1.15+02
