W +72        74        73 638636010.0(1S)
    1  1s2               (1)0(     0.0)            0.0000   {X}
    2  1s1 2s1           (3)0(     1.0)    475881196.1000   {X}
    3  1s1 2s1           (1)0(     0.0)    476528641.8000   {X}
    4  1s1 2p1           (3)1(     0.0)    477157838.2000   {X}
    5  1s1 2p1           (3)1(     1.0)    477301603.9000   {X}
    6  1s1 2p1           (3)1(     2.0)    489357528.1000   {X}
    7  1s1 2p1           (1)1(     1.0)    489655550.8000   {X}
    8  1s1 3s1           (3)0(     1.0)    567792147.0000   {X}
    9  1s1 3s1           (1)0(     0.0)    567957244.4000   {X}
   10  1s1 3p1           (3)1(     0.0)    568117900.5000   {X}
   11  1s1 3p1           (3)1(     1.0)    568156130.2000   {X}
   12  1s1 3p1           (3)1(     2.0)    571778443.0000   {X}
   13  1s1 3p1           (1)1(     1.0)    571857324.5000   {X}
   14  1s1 3d1           (3)2(     1.0)    571875908.3000   {X}
   15  1s1 3d1           (3)2(     2.0)    571877997.6000   {X}
   16  1s1 3d1           (3)2(     3.0)    572875833.3000   {X}
   17  1s1 3d1           (1)2(     2.0)    572878983.7000   {X}
   18  1s1 4s1           (3)0(     1.0)    599325671.7000   {X}
   19  1s1 4s1           (1)0(     0.0)    599391305.4000   {X}
   20  1s1 4p1           (3)1(     0.0)    599453908.2000   {X}
   21  1s1 4p1           (3)1(     1.0)    599469339.5000   {X}
   22  1s1 4p1           (3)1(     2.0)    600993074.8000   {X}
   23  1s1 4p1           (1)1(     1.0)    601024871.6000   {X}
   24  1s1 4d1           (3)2(     1.0)    601034402.4000   {X}
   25  1s1 4d1           (3)2(     2.0)    601035535.5000   {X}
   26  1s1 4d1           (3)2(     3.0)    601459002.4000   {X}
   27  1s1 4d1           (1)2(     2.0)    601460713.4000   {X}
   28  1s1 5s1           (3)0(     1.0)    613679443.6000   {X}
   29  1s1 5s1           (1)0(     0.0)    613711480.3000   {X}
   30  1s1 5p1           (3)1(     0.0)    613738486.6000   {X}
   31  1s1 5p1           (3)1(     1.0)    613746210.4000   {X}
   32  1s1 5p1           (3)1(     2.0)    614522567.5000   {X}
   33  1s1 5p1           (1)1(     1.0)    614538475.9000   {X}
   34  1s1 5d1           (3)2(     1.0)    614543600.4000   {X}
   35  1s1 5d1           (3)2(     2.0)    614544234.5000   {X}
   36  1s1 5d1           (3)2(     3.0)    614761225.4000   {X}
   37  1s1 5d1           (1)2(     2.0)    614762183.5000   {X}
   -1
 73.0    3           5.33+05 1.07+06 2.66+06 5.33+06 1.07+07 2.66+07 5.33+07 1.07+08 2.66+08 5.33+08 1.07+09 2.66+09 5.33+09 1.07+10
     3     1 1.00-30 1.58-04 1.58-04 1.58-04 1.58-04 1.58-04 1.58-04 1.58-04 1.59-04 1.60-04 1.62-04 1.66-04 1.72-04 1.77-04 1.81-04
     5     1 1.20+16 2.50-04 2.50-04 2.50-04 2.50-04 2.50-04 2.51-04 2.52-04 2.55-04 2.65-04 2.82-04 3.14-04 3.92-04 4.79-04 5.87-04
     7     1 2.79+16 5.28-04 5.28-04 5.28-04 5.28-04 5.29-04 5.30-04 5.33-04 5.39-04 5.58-04 5.93-04 6.62-04 8.25-04 1.01-03 1.24-03
     9     1 1.00-30 2.98-05 2.98-05 2.98-05 2.98-05 2.98-05 2.98-05 2.99-05 2.99-05 3.01-05 3.04-05 3.09-05 3.17-05 3.24-05 3.30-05
    11     1 3.11+15 4.82-05 4.82-05 4.82-05 4.82-05 4.82-05 4.83-05 4.85-05 4.89-05 5.02-05 5.26-05 5.73-05 6.87-05 8.16-05 9.80-05
    13     1 6.74+15 1.02-04 1.02-04 1.02-04 1.02-04 1.02-04 1.02-04 1.03-04 1.04-04 1.06-04 1.11-04 1.21-04 1.46-04 1.73-04 2.08-04
    15     1 7.92+13 4.86-06 4.86-06 4.86-06 4.86-06 4.86-06 4.87-06 4.88-06 4.91-06 4.99-06 5.13-06 5.37-06 5.84-06 6.25-06 6.62-06
    17     1 1.21+14 7.35-06 7.35-06 7.35-06 7.35-06 7.35-06 7.37-06 7.39-06 7.43-06 7.56-06 7.77-06 8.14-06 8.85-06 9.47-06 1.00-05
    19     1 1.00-30 1.08-05 1.08-05 1.08-05 1.08-05 1.08-05 1.08-05 1.08-05 1.08-05 1.09-05 1.10-05 1.12-05 1.15-05 1.17-05 1.19-05
    21     1 1.24+15 1.76-05 1.76-05 1.76-05 1.76-05 1.76-05 1.76-05 1.77-05 1.78-05 1.82-05 1.90-05 2.06-05 2.44-05 2.87-05 3.42-05
    23     1 2.65+15 3.73-05 3.73-05 3.73-05 3.73-05 3.73-05 3.74-05 3.75-05 3.78-05 3.87-05 4.04-05 4.36-05 5.16-05 6.09-05 7.25-05
    25     1 4.22+13 2.38-06 2.38-06 2.38-06 2.38-06 2.38-06 2.38-06 2.39-06 2.40-06 2.44-06 2.50-06 2.61-06 2.83-06 3.01-06 3.19-06
    27     1 6.44+13 3.62-06 3.62-06 3.62-06 3.62-06 3.62-06 3.63-06 3.64-06 3.65-06 3.71-06 3.80-06 3.97-06 4.30-06 4.58-06 4.84-06
