  7  7 14
WAVELENGTH(A)= 
    19.209
 7 14 t 
excit   
    17.600     26.500     44.100     88.200    176.000    441.000    882.000   1320.000   1760.000   2650.000   4410.000   8820.000  17600.000  26500.000 
  0.1000E+11  0.6360E-25  0.1020E-19  0.1380E-15  0.1500E-12  0.4340E-11  0.2970E-10  0.5810E-10  0.7520E-10  0.8740E-10  0.1040E-09  0.1210E-09  0.1350E-09  0.1380E-09  0.1360E-09
  0.1000E+12  0.6360E-25  0.1020E-19  0.1380E-15  0.1500E-12  0.4340E-11  0.2970E-10  0.5810E-10  0.7520E-10  0.8740E-10  0.1040E-09  0.1210E-09  0.1350E-09  0.1380E-09  0.1360E-09
  0.1000E+13  0.6360E-25  0.1020E-19  0.1380E-15  0.1500E-12  0.4340E-11  0.2970E-10  0.5810E-10  0.7520E-10  0.8740E-10  0.1040E-09  0.1210E-09  0.1350E-09  0.1380E-09  0.1360E-09
  0.1000E+14  0.6360E-25  0.1020E-19  0.1380E-15  0.1500E-12  0.4340E-11  0.2970E-10  0.5810E-10  0.7520E-10  0.8740E-10  0.1040E-09  0.1210E-09  0.1350E-09  0.1380E-09  0.1360E-09
  0.1000E+15  0.6360E-25  0.1020E-19  0.1380E-15  0.1500E-12  0.4340E-11  0.2970E-10  0.5810E-10  0.7520E-10  0.8740E-10  0.1040E-09  0.1210E-09  0.1350E-09  0.1380E-09  0.1360E-09
  0.1000E+16  0.6360E-25  0.1030E-19  0.1380E-15  0.1500E-12  0.4340E-11  0.2970E-10  0.5810E-10  0.7520E-10  0.8740E-10  0.1040E-09  0.1210E-09  0.1350E-09  0.1380E-09  0.1360E-09
  0.1000E+17  0.6370E-25  0.1030E-19  0.1380E-15  0.1500E-12  0.4340E-11  0.2970E-10  0.5820E-10  0.7520E-10  0.8740E-10  0.1040E-09  0.1210E-09  0.1350E-09  0.1380E-09  0.1360E-09
WAVELENGTH(A)= 
    22.215
 7 14 t 
excit   
    17.600     26.500     44.100     88.200    176.000    441.000    882.000   1320.000   1760.000   2650.000   4410.000   8820.000  17600.000  26500.000 
  0.1000E+11  0.5070E-25  0.1580E-20  0.5630E-17  0.2250E-14  0.3830E-13  0.1710E-12  0.2430E-12  0.2560E-12  0.2550E-12  0.2440E-12  0.2200E-12  0.1810E-12  0.1430E-12  0.1230E-12
  0.1000E+12  0.5070E-25  0.1580E-20  0.5630E-17  0.2250E-14  0.3830E-13  0.1710E-12  0.2430E-12  0.2560E-12  0.2550E-12  0.2440E-12  0.2200E-12  0.1810E-12  0.1430E-12  0.1230E-12
  0.1000E+13  0.5070E-25  0.1580E-20  0.5630E-17  0.2250E-14  0.3830E-13  0.1710E-12  0.2430E-12  0.2560E-12  0.2550E-12  0.2440E-12  0.2200E-12  0.1810E-12  0.1430E-12  0.1230E-12
  0.1000E+14  0.5070E-25  0.1580E-20  0.5630E-17  0.2250E-14  0.3830E-13  0.1710E-12  0.2430E-12  0.2560E-12  0.2550E-12  0.2440E-12  0.2200E-12  0.1810E-12  0.1430E-12  0.1230E-12
