  5  7 14
WAVELENGTH(A)= 
   112.069
 7 14 t 
excit   
     4.980      7.470     12.500     24.900     49.800    125.000    249.000    374.000    498.000    747.000   1250.000   2490.000   4980.000   7470.000 
  0.1000E+11  0.3200E-21  0.4300E-18  0.1250E-15  0.7580E-14  0.5020E-13  0.1250E-12  0.1440E-12  0.1400E-12  0.1330E-12  0.1200E-12  0.1020E-12  0.7810E-13  0.5790E-13  0.4820E-13
  0.1000E+12  0.3200E-21  0.4300E-18  0.1250E-15  0.7580E-14  0.5020E-13  0.1250E-12  0.1440E-12  0.1400E-12  0.1330E-12  0.1200E-12  0.1020E-12  0.7810E-13  0.5790E-13  0.4820E-13
  0.1000E+13  0.3200E-21  0.4300E-18  0.1250E-15  0.7580E-14  0.5020E-13  0.1250E-12  0.1440E-12  0.1400E-12  0.1330E-12  0.1200E-12  0.1020E-12  0.7810E-13  0.5790E-13  0.4820E-13
  0.1000E+14  0.3200E-21  0.4310E-18  0.1250E-15  0.7580E-14  0.5020E-13  0.1250E-12  0.1440E-12  0.1400E-12  0.1330E-12  0.1200E-12  0.1020E-12  0.7810E-13  0.5790E-13  0.4820E-13
  0.1000E+15  0.3200E-21  0.4310E-18  0.1250E-15  0.7590E-14  0.5020E-13  0.1260E-12  0.1440E-12  0.1400E-12  0.1330E-12  0.1200E-12  0.1020E-12  0.7810E-13  0.5790E-13  0.4820E-13
  0.1000E+16  0.3220E-21  0.4330E-18  0.1250E-15  0.7610E-14  0.5040E-13  0.1260E-12  0.1450E-12  0.1410E-12  0.1340E-12  0.1210E-12  0.1020E-12  0.7820E-13  0.5800E-13  0.4830E-13
  0.1000E+17  0.3440E-21  0.4580E-18  0.1310E-15  0.7860E-14  0.5160E-13  0.1280E-12  0.1470E-12  0.1430E-12  0.1360E-12  0.1230E-12  0.1040E-12  0.7960E-13  0.5900E-13  0.4910E-13
WAVELENGTH(A)= 
   114.373
 7 14 t 
excit   
     4.980      7.470     12.500     24.900     49.800    125.000    249.000    374.000    498.000    747.000   1250.000   2490.000   4980.000   7470.000 
  0.1000E+11  0.2850E-18  0.3840E-15  0.1110E-12  0.6760E-11  0.4480E-10  0.1120E-09  0.1290E-09  0.1250E-09  0.1190E-09  0.1070E-09  0.9100E-10  0.6960E-10  0.5160E-10  0.4300E-10
  0.1000E+12  0.2850E-18  0.3840E-15  0.1110E-12  0.6760E-11  0.4480E-10  0.1120E-09  0.1290E-09  0.1250E-09  0.1190E-09  0.1070E-09  0.9100E-10  0.6960E-10  0.5160E-10  0.4300E-10
  0.1000E+13  0.2850E-18  0.3840E-15  0.1110E-12  0.6760E-11  0.4480E-10  0.1120E-09  0.1290E-09  0.1250E-09  0.1190E-09  0.1070E-09  0.9100E-10  0.6960E-10  0.5160E-10  0.4300E-10
